currentDateTime,time,userId,risk,distance,vehicleId,vehicleName,vehiclePositionX,vehiclePositionY,vehiclePositionZ,vehicleSpeed,bikePositionX,bikePositionY,bikePositionZ,bikeSpeed
2024-06-27 22:29:38,00:00:11.641,125171,danger,8.823071,-3882,SmallSedanYellow1(Clone)18,1075.998,16.33255,653.2561,25,1070.02,16.14,661.67,0
2024-06-27 22:29:38,00:00:11.819,125171,danger,8.708648,-3882,SmallSedanYellow1(Clone)18,1075.997,16.32926,653.3959,25.17982,1070.02,16.13608,661.67,0.70632
2024-06-27 22:29:38,00:00:11.847,125171,danger,8.594201,-3882,SmallSedanYellow1(Clone)18,1075.995,16.32586,653.5367,25.35969,1070.02,16.12823,661.67,1.41264
2024-06-27 22:29:38,00:00:11.880,125171,danger,8.47963,-3882,SmallSedanYellow1(Clone)18,1075.994,16.32246,653.6785,25.53961,1070.02,16.11646,661.67,2.11896
2024-06-27 22:29:38,00:00:11.910,125171,danger,8.365008,-3882,SmallSedanYellow1(Clone)18,1075.992,16.31905,653.8214,25.71955,1070.02,16.10076,661.67,2.82528
2024-06-27 22:29:38,00:00:11.912,125171,danger,8.250421,-3882,SmallSedanYellow1(Clone)18,1075.991,16.31562,653.9652,25.89953,1070.02,16.08114,661.67,3.5316
2024-06-27 22:29:38,00:00:11.938,125171,danger,8.136063,-3882,SmallSedanYellow1(Clone)18,1075.99,16.31214,654.11,26.07951,1070.02,16.0582,661.67,4.129492
2024-06-27 22:29:38,00:00:11.940,125171,danger,8.021362,-3882,SmallSedanYellow1(Clone)18,1075.988,16.30865,654.2558,26.25947,1070.02,16.03424,661.6696,4.314773
2024-06-27 22:29:38,00:00:11.956,125171,danger,7.906603,-3882,SmallSedanYellow1(Clone)18,1075.987,16.30512,654.4026,26.43944,1070.02,16.01297,661.6689,3.83444
2024-06-27 22:29:38,00:00:11.980,125171,danger,7.791986,-3882,SmallSedanYellow1(Clone)18,1075.985,16.30156,654.5505,26.61941,1070.02,15.99506,661.6684,3.229281
2024-06-27 22:29:38,00:00:11.997,125171,danger,7.67744,-3882,SmallSedanYellow1(Clone)18,1075.984,16.29796,654.6993,26.79938,1070.02,15.98091,661.6678,2.554675
2024-06-27 22:29:38,00:00:12.014,125171,danger,7.562683,-3882,SmallSedanYellow1(Clone)18,1075.982,16.29432,654.8492,26.97935,1070.02,15.97829,661.6672,0.807667
2024-06-27 22:29:38,00:00:12.031,125171,warning,7.448282,-3882,SmallSedanYellow1(Clone)18,1075.981,16.29065,655.0001,27.15933,1070.02,15.97631,661.6666,0.503535
2024-06-27 22:29:38,00:00:12.049,125171,warning,7.334196,-3882,SmallSedanYellow1(Clone)18,1075.979,16.28695,655.1519,27.33931,1070.02,15.97658,661.6661,0.3440775
2024-06-27 22:29:38,00:00:12.083,125171,warning,7.220548,-3882,SmallSedanYellow1(Clone)18,1075.978,16.28322,655.3047,27.51928,1070.02,15.97871,661.6656,0.4989702
2024-06-27 22:29:38,00:00:12.099,125171,warning,7.107337,-3882,SmallSedanYellow1(Clone)18,1075.976,16.27947,655.4586,27.69926,1070.02,15.98223,661.6651,0.6993594
2024-06-27 22:29:38,00:00:12.115,125171,warning,6.994832,-3882,SmallSedanYellow1(Clone)18,1075.975,16.27569,655.6135,27.87924,1070.02,15.9867,661.6648,0.8458462
2024-06-27 22:29:38,00:00:12.133,125171,warning,6.882904,-3882,SmallSedanYellow1(Clone)18,1075.973,16.27189,655.7693,28.05923,1070.02,15.99168,661.6645,0.9236574
2024-06-27 22:29:38,00:00:12.149,125171,warning,6.771822,-3882,SmallSedanYellow1(Clone)18,1075.972,16.26807,655.9261,28.23921,1070.02,15.99677,661.6644,0.9356209
2024-06-27 22:29:38,00:00:12.169,125171,warning,6.661553,-3882,SmallSedanYellow1(Clone)18,1075.97,16.26424,656.084,28.4192,1070.02,16.00166,661.6642,0.8897554
2024-06-27 22:29:38,00:00:12.205,125171,warning,6.552325,-3882,SmallSedanYellow1(Clone)18,1075.969,16.26039,656.2429,28.59919,1070.02,16.00608,661.6642,0.8005499
2024-06-27 22:29:38,00:00:12.207,125171,warning,6.444153,-3882,SmallSedanYellow1(Clone)18,1075.967,16.25652,656.4027,28.77918,1070.02,16.00985,661.6642,0.6802285
2024-06-27 22:29:38,00:00:12.235,125171,warning,6.337184,-3882,SmallSedanYellow1(Clone)18,1075.965,16.25264,656.5635,28.95917,1070.02,16.01286,661.6642,0.5427523
2024-06-27 22:29:38,00:00:12.250,125171,warning,6.231562,-3882,SmallSedanYellow1(Clone)18,1075.964,16.24874,656.7253,29.13917,1070.02,16.01507,661.6644,0.4016616
2024-06-27 22:29:39,00:00:12.272,125171,warning,6.127243,-3882,SmallSedanYellow1(Clone)18,1075.962,16.24483,656.8882,29.31916,1070.02,16.0165,661.6646,0.2734025
2024-06-27 22:29:39,00:00:12.287,125171,warning,6.024497,-3882,SmallSedanYellow1(Clone)18,1075.961,16.2409,657.052,29.49916,1070.02,16.01719,661.6648,0.1823677
2024-06-27 22:29:39,00:00:12.318,125171,warning,5.92337,-3882,SmallSedanYellow1(Clone)18,1075.959,16.23695,657.2169,29.67916,1070.02,16.01726,661.6651,0.1643568
2024-06-27 22:29:39,00:00:12.338,125171,warning,5.82399,-3882,SmallSedanYellow1(Clone)18,1075.957,16.23298,657.3827,29.85916,1070.02,16.01681,661.6654,0.2055739
2024-06-27 22:29:39,00:00:12.356,125171,warning,5.726492,-3882,SmallSedanYellow1(Clone)18,1075.956,16.229,657.5495,30.03915,1070.02,16.01598,661.6657,0.2554086
2024-06-27 22:29:39,00:00:12.373,125171,warning,5.630948,-3882,SmallSedanYellow1(Clone)18,1075.954,16.22499,657.7173,30.21914,1070.02,16.01492,661.6661,0.2920481
2024-06-27 22:29:39,00:00:12.388,125171,warning,5.537537,-3882,SmallSedanYellow1(Clone)18,1075.952,16.22096,657.8861,30.39914,1070.02,16.01374,661.6664,0.3105624
2024-06-27 22:29:39,00:00:12.418,125171,warning,5.446416,-3882,SmallSedanYellow1(Clone)18,1075.951,16.21691,658.0559,30.5791,1070.02,16.01255,661.6667,0.3111679
2024-06-27 22:29:39,00:00:12.439,125171,warning,5.357784,-3882,SmallSedanYellow1(Clone)18,1075.949,16.21284,658.2267,30.759,1070.02,16.01147,661.6671,0.2965044
2024-06-27 22:29:39,00:00:12.441,125171,warning,5.271779,-3882,SmallSedanYellow1(Clone)18,1075.947,16.20878,658.3986,30.93884,1070.02,16.01054,661.6674,0.2706895
2024-06-27 22:29:39,00:00:12.469,125171,warning,5.188581,-3882,SmallSedanYellow1(Clone)18,1075.946,16.20465,658.5714,31.11865,1070.02,16.00983,661.6677,0.2379948
2024-06-27 22:29:39,00:00:12.503,125171,warning,5.108486,-3882,SmallSedanYellow1(Clone)18,1075.944,16.20056,658.7453,31.29842,1070.02,16.00936,661.668,0.2029448
2024-06-27 22:29:39,00:00:12.504,125171,warning,5.031472,-3882,SmallSedanYellow1(Clone)18,1075.942,16.19643,658.9202,31.47817,1070.02,16.00913,661.6683,0.1702539
2024-06-27 22:29:39,00:00:12.537,125171,warning,4.957818,-3882,SmallSedanYellow1(Clone)18,1075.94,16.19225,659.0961,31.65792,1070.02,16.00913,661.6685,0.1438092
2024-06-27 22:29:39,00:00:12.551,125171,warning,4.887781,-3882,SmallSedanYellow1(Clone)18,1075.939,16.18806,659.2729,31.83766,1070.02,16.00933,661.6686,0.1264675
2024-06-27 22:29:39,00:00:12.566,125171,warning,4.821542,-3882,SmallSedanYellow1(Clone)18,1075.937,16.18384,659.4509,32.01743,1070.02,16.0097,661.6688,0.1175459
2024-06-27 22:29:39,00:00:12.600,125171,warning,4.759293,-3882,SmallSedanYellow1(Clone)18,1075.935,16.17959,659.6298,32.1972,1070.02,16.01018,661.6689,0.1136973
2024-06-27 22:29:39,00:00:12.601,125171,warning,4.701267,-3882,SmallSedanYellow1(Clone)18,1075.934,16.17531,659.8098,32.37701,1070.02,16.01074,661.669,0.1109726
2024-06-27 22:29:39,00:00:12.634,125171,warning,4.647561,-3882,SmallSedanYellow1(Clone)18,1075.932,16.17104,659.9907,32.55685,1070.02,16.01132,661.6691,0.106898
2024-06-27 22:29:39,00:00:12.648,125171,warning,4.598499,-3882,SmallSedanYellow1(Clone)18,1075.93,16.16673,660.1727,32.73674,1070.02,16.01188,661.6691,0.1006351
2024-06-27 22:29:39,00:00:12.677,125171,warning,4.554159,-3882,SmallSedanYellow1(Clone)18,1075.928,16.16243,660.3557,32.91668,1070.02,16.01238,661.669,0.09267524
2024-06-27 22:29:39,00:00:12.696,125171,warning,4.515007,-3882,SmallSedanYellow1(Clone)18,1075.926,16.15813,660.5396,33.09666,1070.02,16.01279,661.6689,0.08503475
2024-06-27 22:29:39,00:00:12.710,125171,warning,4.481106,-3882,SmallSedanYellow1(Clone)18,1075.924,16.15385,660.7246,33.27668,1070.02,16.0131,661.6689,0.08038487
2024-06-27 22:29:39,00:00:12.728,125171,warning,4.452643,-3882,SmallSedanYellow1(Clone)18,1075.923,16.14961,660.9106,33.4567,1070.02,16.01329,661.6688,0.0813655
2024-06-27 22:29:39,00:00:12.759,125171,warning,4.4298,-3882,SmallSedanYellow1(Clone)18,1075.921,16.14538,661.0975,33.63673,1070.02,16.01336,661.6686,0.08801381
2024-06-27 22:29:39,00:00:12.775,125171,warning,4.412729,-3882,SmallSedanYellow1(Clone)18,1075.919,16.1412,661.2855,33.81678,1070.02,16.01331,661.6685,0.09862339
