currentDateTime,time,userId,risk,distance,vehicleId,vehicleName,vehiclePositionX,vehiclePositionY,vehiclePositionZ,vehicleSpeed,bikePositionX,bikePositionY,bikePositionZ,bikeSpeed
2024-06-27 20:03:34,00:00:09.763,745998,warning,6.025082,-2330,OriginalSmallSedan(Clone)10,1071.987,16.30151,654.4082,11.5,1070.02,16.14,661.67,0
2024-06-27 20:03:34,00:00:09.763,745998,danger,7.599771,-1360,SmallSedanPurple(Clone)5,1071.828,15.9554,670.5864,25,1070.02,16.14,661.67,0
2024-06-27 20:03:34,00:00:09.763,745998,warning,5.399479,-3300,SmallSedanGreen1(Clone)15,1075.88,16.05311,665.311,11,1070.02,16.14,661.67,0
2024-06-27 20:03:34,00:00:09.904,745998,warning,6.087229,-2330,OriginalSmallSedan(Clone)10,1071.987,16.30338,654.3441,11.54628,1070.02,16.13608,661.67,0.70632
2024-06-27 20:03:34,00:00:09.904,745998,warning,7.463049,-1360,SmallSedanPurple(Clone)5,1071.829,15.9585,670.4467,25.16865,1070.02,16.13608,661.67,0.70632
2024-06-27 20:03:34,00:00:09.904,745998,warning,5.431458,-3300,SmallSedanGreen1(Clone)15,1075.879,16.05236,665.3723,11.04357,1070.02,16.13608,661.67,0.70632
2024-06-27 20:03:34,00:00:09.932,745998,warning,6.149797,-2330,OriginalSmallSedan(Clone)10,1071.988,16.30523,654.2797,11.5925,1070.02,16.12823,661.67,1.41264
2024-06-27 20:03:34,00:00:09.932,745998,warning,7.3254,-1360,SmallSedanPurple(Clone)5,1071.831,15.96132,670.306,25.33712,1070.02,16.12823,661.67,1.41264
2024-06-27 20:03:34,00:00:09.932,745998,warning,5.46392,-3300,SmallSedanGreen1(Clone)15,1075.879,16.05156,665.4338,11.0871,1070.02,16.12823,661.67,1.41264
2024-06-27 20:03:34,00:00:09.961,745998,warning,6.21268,-2330,OriginalSmallSedan(Clone)10,1071.988,16.30712,654.2151,11.6387,1070.02,16.11646,661.67,2.11896
2024-06-27 20:03:34,00:00:09.961,745998,warning,7.187016,-1360,SmallSedanPurple(Clone)5,1071.832,15.96426,670.1646,25.50557,1070.02,16.11646,661.67,2.11896
2024-06-27 20:03:34,00:00:09.961,745998,warning,5.49684,-3300,SmallSedanGreen1(Clone)15,1075.878,16.05084,665.4955,11.13065,1070.02,16.11646,661.67,2.11896
2024-06-27 20:03:34,00:00:09.963,745998,warning,6.275957,-2330,OriginalSmallSedan(Clone)10,1071.989,16.30903,654.1503,11.68489,1070.02,16.10076,661.67,2.82528
2024-06-27 20:03:34,00:00:09.963,745998,warning,7.047739,-1360,SmallSedanPurple(Clone)5,1071.833,15.96729,670.0221,25.67399,1070.02,16.10076,661.67,2.82528
2024-06-27 20:03:34,00:00:09.963,745998,warning,5.53027,-3300,SmallSedanGreen1(Clone)15,1075.877,16.05019,665.5575,11.17422,1070.02,16.10076,661.67,2.82528
2024-06-27 20:03:34,00:00:09.993,745998,warning,6.339648,-2330,OriginalSmallSedan(Clone)10,1071.99,16.31094,654.0853,11.73104,1070.02,16.08114,661.67,3.5316
2024-06-27 20:03:34,00:00:09.993,745998,warning,6.90775,-1360,SmallSedanPurple(Clone)5,1071.835,15.97034,669.8788,25.8424,1070.02,16.08114,661.67,3.5316
2024-06-27 20:03:34,00:00:09.993,745998,warning,5.564236,-3300,SmallSedanGreen1(Clone)15,1075.877,16.04955,665.6197,11.21779,1070.02,16.08114,661.67,3.5316
2024-06-27 20:03:34,00:00:10.023,745998,warning,6.403941,-2330,OriginalSmallSedan(Clone)10,1071.99,16.31286,654.0198,11.77718,1070.02,16.0582,661.67,4.129492
2024-06-27 20:03:34,00:00:10.023,745998,warning,6.76689,-1360,SmallSedanPurple(Clone)5,1071.836,15.97348,669.7345,26.0108,1070.02,16.0582,661.67,4.129492
2024-06-27 20:03:34,00:00:10.023,745998,warning,5.598799,-3300,SmallSedanGreen1(Clone)15,1075.876,16.04894,665.6821,11.26137,1070.02,16.0582,661.67,4.129492
2024-06-27 20:03:34,00:00:10.025,745998,warning,6.468011,-2330,OriginalSmallSedan(Clone)10,1071.991,16.31478,653.9542,11.8233,1070.02,16.03424,661.6696,4.314773
2024-06-27 20:03:34,00:00:10.025,745998,warning,6.625872,-1360,SmallSedanPurple(Clone)5,1071.838,15.97665,669.5893,26.1792,1070.02,16.03424,661.6696,4.314773
2024-06-27 20:03:34,00:00:10.025,745998,warning,5.634199,-3300,SmallSedanGreen1(Clone)15,1075.876,16.04832,665.7448,11.30497,1070.02,16.03424,661.6696,4.314773
2024-06-27 20:03:34,00:00:10.050,745998,warning,6.532197,-2330,OriginalSmallSedan(Clone)10,1071.991,16.31666,653.8884,11.86939,1070.02,16.01297,661.6689,3.83444
2024-06-27 20:03:34,00:00:10.051,745998,warning,6.484316,-1360,SmallSedanPurple(Clone)5,1071.839,15.97973,669.4432,26.34761,1070.02,16.01297,661.6689,3.83444
2024-06-27 20:03:34,00:00:10.051,745998,warning,5.670254,-3300,SmallSedanGreen1(Clone)15,1075.875,16.04763,665.8077,11.34858,1070.02,16.01297,661.6689,3.83444
2024-06-27 20:03:34,00:00:10.069,745998,warning,6.596686,-2330,OriginalSmallSedan(Clone)10,1071.992,16.31854,653.8222,11.91546,1070.02,15.99506,661.6684,3.229281
2024-06-27 20:03:34,00:00:10.069,745998,warning,6.341918,-1360,SmallSedanPurple(Clone)5,1071.841,15.98289,669.296,26.51608,1070.02,15.99506,661.6684,3.229281
2024-06-27 20:03:34,00:00:10.069,745998,warning,5.706829,-3300,SmallSedanGreen1(Clone)15,1075.875,16.04692,665.8708,11.3922,1070.02,15.99506,661.6684,3.229281
2024-06-27 20:03:34,00:00:10.071,745998,warning,6.661319,-2330,OriginalSmallSedan(Clone)10,1071.993,16.32039,653.7558,11.96151,1070.02,15.98091,661.6678,2.554675
2024-06-27 20:03:34,00:00:10.071,745998,warning,6.198901,-1360,SmallSedanPurple(Clone)5,1071.842,15.98601,669.148,26.68458,1070.02,15.98091,661.6678,2.554675
2024-06-27 20:03:34,00:00:10.071,745998,warning,5.743965,-3300,SmallSedanGreen1(Clone)15,1075.874,16.04613,665.9343,11.43584,1070.02,15.98091,661.6678,2.554675
2024-06-27 20:03:34,00:00:10.092,745998,warning,6.725688,-2330,OriginalSmallSedan(Clone)10,1071.993,16.3222,653.6891,12.00753,1070.02,15.97829,661.6672,0.807667
2024-06-27 20:03:34,00:00:10.092,745998,warning,6.055122,-1360,SmallSedanPurple(Clone)5,1071.844,15.98898,668.999,26.85309,1070.02,15.97829,661.6672,0.807667
2024-06-27 20:03:34,00:00:10.092,745998,warning,5.781565,-3300,SmallSedanGreen1(Clone)15,1075.873,16.04523,665.998,11.4795,1070.02,15.97829,661.6672,0.807667
2024-06-27 20:03:34,00:00:10.111,745998,warning,6.790355,-2330,OriginalSmallSedan(Clone)10,1071.994,16.32399,653.6222,12.05355,1070.02,15.97631,661.6666,0.503535
2024-06-27 20:03:34,00:00:10.111,745998,warning,5.910583,-1360,SmallSedanPurple(Clone)5,1071.845,15.99197,668.8489,27.02164,1070.02,15.97631,661.6666,0.503535
2024-06-27 20:03:34,00:00:10.111,745998,warning,5.819677,-3300,SmallSedanGreen1(Clone)15,1075.873,16.04426,666.062,11.52317,1070.02,15.97631,661.6666,0.503535
2024-06-27 20:03:34,00:00:10.129,745998,warning,6.855309,-2330,OriginalSmallSedan(Clone)10,1071.995,16.32576,653.5549,12.09956,1070.02,15.97658,661.6661,0.3440775
2024-06-27 20:03:34,00:00:10.129,745998,warning,5.765234,-1360,SmallSedanPurple(Clone)5,1071.847,15.99488,668.6979,27.19021,1070.02,15.97658,661.6661,0.3440775
2024-06-27 20:03:34,00:00:10.129,745998,warning,5.858285,-3300,SmallSedanGreen1(Clone)15,1075.872,16.04319,666.1263,11.56685,1070.02,15.97658,661.6661,0.3440775
2024-06-27 20:03:34,00:00:10.166,745998,warning,6.92051,-2330,OriginalSmallSedan(Clone)10,1071.995,16.3275,653.4874,12.14558,1070.02,15.97871,661.6656,0.4989702
2024-06-27 20:03:34,00:00:10.166,745998,warning,5.619032,-1360,SmallSedanPurple(Clone)5,1071.848,15.99769,668.5459,27.35878,1070.02,15.97871,661.6656,0.4989702
2024-06-27 20:03:34,00:00:10.166,745998,warning,5.897356,-3300,SmallSedanGreen1(Clone)15,1075.871,16.04202,666.1908,11.61056,1070.02,15.97871,661.6656,0.4989702
2024-06-27 20:03:34,00:00:10.168,745998,warning,6.98586,-2330,OriginalSmallSedan(Clone)10,1071.996,16.32923,653.4197,12.19159,1070.02,15.98223,661.6651,0.6993594
2024-06-27 20:03:34,00:00:10.168,745998,warning,5.472171,-1360,SmallSedanPurple(Clone)5,1071.849,16.00042,668.3929,27.52735,1070.02,15.98223,661.6651,0.6993594
2024-06-27 20:03:34,00:00:10.168,745998,warning,5.936966,-3300,SmallSedanGreen1(Clone)15,1075.871,16.04075,666.2556,11.65429,1070.02,15.98223,661.6651,0.6993594
2024-06-27 20:03:34,00:00:10.204,745998,warning,7.051675,-2330,OriginalSmallSedan(Clone)10,1071.996,16.33096,653.3517,12.2376,1070.02,15.9867,661.6648,0.8458462
2024-06-27 20:03:34,00:00:10.204,745998,warning,5.324437,-1360,SmallSedanPurple(Clone)5,1071.851,16.00305,668.239,27.6959,1070.02,15.9867,661.6648,0.8458462
2024-06-27 20:03:34,00:00:10.204,745998,warning,5.976972,-3300,SmallSedanGreen1(Clone)15,1075.87,16.0394,666.3207,11.69803,1070.02,15.9867,661.6648,0.8458462
2024-06-27 20:03:34,00:00:10.221,745998,warning,5.17597,-1360,SmallSedanPurple(Clone)5,1071.852,16.00563,668.084,27.86444,1070.02,15.99168,661.6645,0.9236574
2024-06-27 20:03:34,00:00:10.221,745998,warning,6.017525,-3300,SmallSedanGreen1(Clone)15,1075.87,16.03796,666.386,11.7418,1070.02,15.99168,661.6645,0.9236574
2024-06-27 20:03:34,00:00:10.238,745998,warning,5.026679,-1360,SmallSedanPurple(Clone)5,1071.854,16.00816,667.9281,28.03295,1070.02,15.99677,661.6644,0.9356209
2024-06-27 20:03:34,00:00:10.238,745998,warning,6.058474,-3300,SmallSedanGreen1(Clone)15,1075.869,16.03647,666.4517,11.78558,1070.02,15.99677,661.6644,0.9356209
2024-06-27 20:03:34,00:00:10.256,745998,warning,4.87686,-1360,SmallSedanPurple(Clone)5,1071.855,16.01065,667.7712,28.20143,1070.02,16.00166,661.6642,0.8897554
2024-06-27 20:03:34,00:00:10.256,745998,warning,6.099935,-3300,SmallSedanGreen1(Clone)15,1075.868,16.03492,666.5175,11.82939,1070.02,16.00166,661.6642,0.8897554
2024-06-27 20:03:34,00:00:10.273,745998,warning,4.726392,-1360,SmallSedanPurple(Clone)5,1071.857,16.01312,667.6134,28.36987,1070.02,16.00608,661.6642,0.8005499
2024-06-27 20:03:34,00:00:10.273,745998,warning,6.141863,-3300,SmallSedanGreen1(Clone)15,1075.868,16.03334,666.5836,11.87322,1070.02,16.00608,661.6642,0.8005499
2024-06-27 20:03:34,00:00:10.290,745998,warning,4.575366,-1360,SmallSedanPurple(Clone)5,1071.859,16.01561,667.4547,28.53825,1070.02,16.00985,661.6642,0.6802285
2024-06-27 20:03:34,00:00:10.290,745998,warning,6.184299,-3300,SmallSedanGreen1(Clone)15,1075.867,16.03175,666.65,11.91706,1070.02,16.00985,661.6642,0.6802285
2024-06-27 20:03:35,00:00:10.308,745998,warning,4.423759,-1360,SmallSedanPurple(Clone)5,1071.86,16.01812,667.2949,28.70658,1070.02,16.01286,661.6642,0.5427523
2024-06-27 20:03:35,00:00:10.308,745998,warning,6.227157,-3300,SmallSedanGreen1(Clone)15,1075.867,16.03016,666.7166,11.96093,1070.02,16.01286,661.6642,0.5427523
2024-06-27 20:03:35,00:00:10.329,745998,warning,4.271611,-1360,SmallSedanPurple(Clone)5,1071.862,16.02069,667.1343,28.87485,1070.02,16.01507,661.6644,0.4016616
2024-06-27 20:03:35,00:00:10.329,745998,warning,6.270433,-3300,SmallSedanGreen1(Clone)15,1075.866,16.02857,666.7834,12.00482,1070.02,16.01507,661.6644,0.4016616
2024-06-27 20:03:35,00:00:10.362,745998,warning,4.119141,-1360,SmallSedanPurple(Clone)5,1071.863,16.02332,666.9727,29.04305,1070.02,16.0165,661.6646,0.2734025
2024-06-27 20:03:35,00:00:10.362,745998,warning,6.314203,-3300,SmallSedanGreen1(Clone)15,1075.865,16.02702,666.8505,12.04873,1070.02,16.0165,661.6646,0.2734025
2024-06-27 20:03:35,00:00:10.385,745998,warning,3.966225,-1360,SmallSedanPurple(Clone)5,1071.865,16.02606,666.8102,29.21122,1070.02,16.01719,661.6648,0.1823677
