currentDateTime,time,userId,risk,distance,vehicleId,vehicleName,vehiclePositionX,vehiclePositionY,vehiclePositionZ,vehicleSpeed,bikePositionX,bikePositionY,bikePositionZ,bikeSpeed
2024-06-27 20:35:24,00:00:09.541,899409,danger,9.229711,-1942,SmallSedanYellow1(Clone)8,1076.003,16.34719,652.7646,29.30975,1070.02,16.02129,661.6656,0.193751
2024-06-27 20:35:24,00:00:09.572,899409,danger,9.093062,-1942,SmallSedanYellow1(Clone)8,1076.001,16.34259,652.9286,29.48938,1070.02,16.02159,661.6656,0.05758198
2024-06-27 20:35:24,00:00:09.591,899409,danger,8.95652,-1942,SmallSedanYellow1(Clone)8,1076,16.33797,653.0935,29.66906,1070.02,16.02121,661.6657,0.07955676
2024-06-27 20:35:24,00:00:09.610,899409,danger,8.819927,-1942,SmallSedanYellow1(Clone)8,1075.998,16.33335,653.2595,29.84878,1070.02,16.02027,661.6658,0.1784186
2024-06-27 20:35:24,00:00:09.626,899409,danger,8.683478,-1942,SmallSedanYellow1(Clone)8,1075.996,16.32876,653.4263,30.02856,1070.02,16.01892,661.6658,0.2553512
2024-06-27 20:35:24,00:00:09.660,899409,danger,8.547051,-1942,SmallSedanYellow1(Clone)8,1075.995,16.32421,653.5943,30.20839,1070.02,16.01727,661.666,0.3086466
2024-06-27 20:35:24,00:00:09.661,899409,danger,8.410914,-1942,SmallSedanYellow1(Clone)8,1075.993,16.31969,653.7632,30.38828,1070.02,16.01548,661.6661,0.3384287
2024-06-27 20:35:24,00:00:09.695,899409,danger,8.275024,-1942,SmallSedanYellow1(Clone)8,1075.991,16.31524,653.933,30.56824,1070.02,16.01365,661.6663,0.347583
2024-06-27 20:35:24,00:00:09.711,899409,danger,8.139343,-1942,SmallSedanYellow1(Clone)8,1075.99,16.31082,654.1039,30.74821,1070.02,16.01188,661.6664,0.339107
2024-06-27 20:35:24,00:00:09.729,899409,danger,8.004128,-1942,SmallSedanYellow1(Clone)8,1075.988,16.30645,654.2758,30.9282,1070.02,16.01026,661.6666,0.3163994
2024-06-27 20:35:24,00:00:09.764,899409,danger,7.869302,-1942,SmallSedanYellow1(Clone)8,1075.986,16.30213,654.4486,31.10818,1070.02,16.00884,661.6668,0.2838623
2024-06-27 20:35:24,00:00:09.765,899409,danger,7.734985,-1942,SmallSedanYellow1(Clone)8,1075.984,16.29785,654.6224,31.28818,1070.02,16.00767,661.6669,0.2453762
2024-06-27 20:35:24,00:00:09.800,899409,danger,7.601385,-1942,SmallSedanYellow1(Clone)8,1075.983,16.29365,654.7972,31.46819,1070.02,16.00676,661.6672,0.2047819
2024-06-27 20:35:24,00:00:09.801,899409,warning,7.468375,-1942,SmallSedanYellow1(Clone)8,1075.981,16.28946,654.9729,31.6482,1070.02,16.00611,661.6674,0.1658636
