row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-28 18:39:4_vID-5628,2024-06-28 18:39:49,2024-06-28 18:39:49.000000000,2024-06-28 18:39:49,00:00:10.612285,00:00:10.412000,00:00:10.702000,344257,,,,,,,,,,,,warning,danger,-5628,SmallSedanYellow1(Clone)27,1071.832,15.964384285714287,670.1622,1070.02,16.108695714285712,661.67,25.541507142857142,25.0,26.0828,7.184862428571429,6.76552,7.599771,2.1034702857142853,0.0,4.129492
2024-06-28 18:39:5_vID-1748,2024-06-28 18:39:51,2024-06-28 18:39:53.634854912,2024-06-28 18:39:56,00:00:14.847937,00:00:12.444000,00:00:17.252000,344257,,,,,,,,,,,,danger,danger,-1748,SmallSedanWhite(Clone)7,1071.9189377593361,16.154454937759336,661.3261410788382,1070.0365352697095,16.038321950207468,660.4439871369295,17.964505477178424,13.76601,20.00021,3.9957732360995855,0.3889316,9.536177,3.6170670209871365,0.0009399629,8.681459
2024-06-28 18:39:5_vID-3106,2024-06-28 18:39:53,2024-06-28 18:39:55.392727296,2024-06-28 18:39:58,00:00:16.607127,00:00:13.869000,00:00:19.349000,344257,,,,,,,,,,,,danger,danger,-3106,SmallSedanGreen1(Clone)14,1071.9528545454546,16.237748327272726,657.9435527272727,1070.0215272727273,16.104053745454546,657.6882283636363,19.502396145454547,16.77181,21.57207,3.778176761090909,0.378819,9.508922,6.895527883978182,0.006693984,10.60158
2024-06-28 18:39:5_vID-4464,2024-06-28 18:39:53,2024-06-28 18:39:53.490565888,2024-06-28 18:39:54,00:00:14.705396,00:00:14.183000,00:00:15.219000,344257,,,,,,,,,,,,warning,danger,-4464,SmallSedanPurple(Clone)21,1075.9332075471698,16.178381886792454,659.9013264150942,1070.0319056603773,16.019494716981132,661.2687924528302,49.90174245283019,49.52671,50.00015,5.92056562264151,4.382123,9.248324,2.9800750754716985,1.121128,4.685067
2024-06-28 18:39:5_vID-5434,2024-06-28 18:39:51,2024-06-28 18:39:51.415384576,2024-06-28 18:39:52,00:00:12.608246,00:00:11.957000,00:00:13.227000,344257,,,,,,,,,,,,warning,danger,-5434,SmallSedanYellow1(Clone)26,1075.9311846153846,16.17514353846154,660.0739523076923,1070.02,16.010702615384616,661.6682923076922,43.35368830769231,37.59481,49.11133,5.987802384615384,4.397441,9.296122,0.03253537523076923,0.001256352,0.1638925
2024-06-28 18:39:5_vID-5628,2024-06-28 18:39:50,2024-06-28 18:39:50.395348736,2024-06-28 18:39:51,00:00:11.550790,00:00:10.730000,00:00:12.415000,344257,,,,,,,,,,,,danger,warning,-5628,SmallSedanYellow1(Clone)27,1071.9108139534883,16.12863976744186,662.1522151162791,1070.02,16.008348255813953,661.6670988372093,33.92279744186047,26.2632,41.57831,3.18368091744186,0.4013171,6.883409,0.34768124143023255,0.001700368,4.314773
2024-06-28 18:40:0_vID-3300,2024-06-28 18:40:09,2024-06-28 18:40:09.000000000,2024-06-28 18:40:09,00:00:30.706500,00:00:30.696000,00:00:30.717000,344257,,,,,,,,,,,,warning,danger,-3300,SmallSedanGreen1(Clone)15,1076.4665,17.64054,606.2332,1069.6385,17.387729999999998,614.1756,18.85761,18.83362,18.8816,8.976951,8.907852,9.04605,13.53086,13.52356,13.53816
2024-06-28 18:40:1_vID-3300,2024-06-28 18:40:10,2024-06-28 18:40:10.300000000,2024-06-28 18:40:11,00:00:31.437556,00:00:30.738000,00:00:32.131000,344257,,,,,,,,,,,,warning,danger,-3300,SmallSedanGreen1(Clone)15,1076.4225,17.58219642857143,610.2337257142857,1069.6888999999999,17.439666857142857,611.3997657142858,20.587447857142855,18.92958,22.24625,6.302594,5.217946,8.770681,14.057668714285713,13.55278,14.58052
2024-06-28 18:40:1_vID-3882,2024-06-28 18:40:19,2024-06-28 18:40:19.000000000,2024-06-28 18:40:19,00:00:40.401874,00:00:40.095000,00:00:40.709000,344257,,,,,,,,,,,,warning,warning,-3882,SmallSedanGrey(Clone)18,1070.00390625,17.6158153125,578.760884375,1068.44765625,17.592606875,586.5756,20.0,20.0,20.0,6.5001694375,5.750861,7.394022,8.01272271875,7.75111,8.259327
2024-06-28 18:40:1_vID-4852,2024-06-28 18:40:16,2024-06-28 18:40:17.418300672,2024-06-28 18:40:19,00:00:38.649614,00:00:37.143000,00:00:40.156000,344257,,,,,,,,,,,,danger,danger,-4852,SmallSedanRed(Clone)23,1069.2842549019608,17.653007973856212,588.5662633986929,1069.4965032679738,17.58977202614379,589.9428803921569,34.2062945751634,23.4252,50.00001,4.166493614379085,1.311572,9.351029,7.199539777777779,6.949385,7.823829
