lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max,level,binary_risk
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,18.7858163953488,15.21657,22.3557,4.29236494186046,1.054596,9.543113,20.920596744186,20.46672,21.34756,hard,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,20.0401134038997,8.843799,26.56143,4.45539626545961,0.8577747,7.688081,17.3686893353203,0.01364343,52.46902,hard,danger
1,1,1,straight,straight,from_left,1,0,1,0,0,0,1,7.1913624895767,0.0009564365,39.09199,5.42366502272727,4.680725,7.192672,2.41275974764204,0.001288057,8.623292,hard,warning
2,0,1,turn left,straight,opposite_direction,0,0,1,0,1,0,1,47.2765059090909,45.47047,49.08253,5.49477645454545,3.962202,7.205013,18.05769,17.91275,18.26524,hard,warning
3,1,1,straight,straight,same_direction,0,0,0,0,0,1,1,41.524106081081,35.0568,47.93621,3.14669254054054,1.774305,7.116353,12.0766261621621,6.412074,17.09921,normal,warning
1,1,1,turn left,straight,same_direction,0,0,0,0,0,1,1,2.13406534486792,2.06117e-05,9.276816,4.84265797213622,2.307261,8.9173,10.5213946037151,6.854278,13.53114,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,1,0,1,46.1733065079365,29.78367,50.0,4.47468049206349,1.620489,9.435399,7.21680839682539,7.045056,7.248505,hard,warning
2,0,1,stop,straight,same_direction,0,0,0,0,1,0,1,49.911107,49.52007,50.00261,5.55073291666666,3.734767,9.341614,0.0476925403333333,0.01464781,0.08461983,normal,warning
3,1,1,turn_right,turn_right,same_direction,0,0,0,0,0,1,1,6.72461274650311,6.146035e-05,15.42018,6.5080515454039,0.5197635,9.455135,14.8587198465181,0.1103294,64.33054,hard,danger
1,0,0,turn left,straight,opposite_direction,1,0,1,0,1,1,1,49.9018143589743,49.62,50.00931,5.97681053846153,4.753128,8.620268,18.0593646153846,18.04683,18.07402,hard,warning
1,1,1,straight,turn_right,from_left,0,0,1,0,0,1,1,15.1112521848739,12.75097,17.47173,2.62654422184873,0.8901563,7.108072,1.912760558521,0.0006779687,6.021852,hard,danger
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,15.2945004289544,11.43658,20.57961,4.65350309919571,3.493967,7.220969,15.3029618766756,12.19914,21.14693,hard,warning
1,0,1,stop,straight,same_direction,0,0,0,0,1,0,1,49.9223144117647,49.40002,50.00001,5.12110249999999,1.228366,9.440778,0.0081314185588235,0.005028211,0.01131635,normal,danger
1,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,24.9711133009708,24.8336,25.00085,5.38441050485436,3.464072,9.336514,5.21609996116504,5.136382,5.313902,easy,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8251371538461,49.40033,50.00095,4.44553716923077,1.241067,9.569466,36.273684076923,32.57521,40.07993,hard,danger
1,1,1,stop,stop,opposite_direction,1,0,1,0,0,0,1,19.2738163013698,12.78289,25.72909,5.34627786301369,4.710891,7.191801,0.0108653295356164,0.0003259049,0.02270839,hard,warning
2,1,1,turn left,straight,from_left,0,0,0,0,0,1,1,9.01189823943662,0.2790855,24.00051,5.09115567605633,2.873254,9.413933,13.7425735211267,13.14364,14.39218,hard,warning
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,25.948285250501,25.82664,26.01525,4.56166525851703,3.328331,6.157571,27.191635771543,21.52903,30.80666,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,36.0279202127659,34.0959,37.95993,4.46762027659574,1.619868,9.307848,36.1049065957446,35.8551,36.34769,hard,warning
1,0,1,straight,stop,opposite_direction,0,0,0,0,0,0,0,7.04410372613012,0.0001462092,19.79828,5.52197041666666,2.577866,9.525916,13.7753626923076,11.20268,16.53352,hard,warning
3,1,1,stop,turn_right,same_direction,0,0,0,0,0,0,0,13.7659344333333,9.607533,19.02037,5.70714271666666,4.462085,7.921219,0.140620076128888,0.0005405006,1.001101,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,49.8226049152542,49.40064,50.00143,4.90925281355932,2.483706,9.444369,5.70883483050847,5.695545,5.751625,easy,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,19.9571409375,19.8667,20.00009,5.86618232291666,4.286009,9.27553,9.31992972916666,8.320774,10.12413,easy,warning
1,0,1,turn_right,turn_right,opposite_direction,1,0,1,0,0,0,1,28.9035118421052,25.56003,32.23856,5.45417281578947,4.832933,7.139559,11.1188565789473,11.00502,11.24213,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,19.9654749999999,19.86669,20.00007,4.15205288877551,0.8885217,9.510873,15.0089360204081,13.39156,16.71071,hard,danger
2,1,0,turn_right,turn left,opposite_direction,0,0,1,1,0,0,1,29.8588872340425,29.39998,30.00106,4.80124665106382,0.9681976,9.357104,9.6769619787234,9.384861,9.866967,easy,danger
1,1,1,straight,stop,from_left,0,1,1,0,0,1,1,0.088414835910204,0.0001394101,2.98493,2.34876374793197,0.0,6.930533,15.0753215646258,13.64177,16.15177,normal,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8024779347826,49.43998,50.00036,3.75718321,0.0,9.518417,11.9601734782608,11.61994,12.24833,hard,danger
2,1,1,turn_right,turn_right,same_direction,0,0,0,0,1,0,1,11.1830700949264,2.473404e-05,50.0,5.98159945925926,0.0,9.561999,11.0655768271604,7.383965,16.23191,normal,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,19.9824886746987,19.86674,20.00047,4.1935492253012,0.9590905,9.570658,21.7420518072289,21.39841,21.99634,hard,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,19.8189967164179,19.4264,20.0003,3.96192691977611,0.78547,9.561651,11.7360470522388,10.32944,13.26472,normal,danger
