currentDateTime,time,userId,risk,distance,vehicleId,vehicleName,vehiclePositionX,vehiclePositionY,vehiclePositionZ,vehicleSpeed,bikePositionX,bikePositionY,bikePositionZ,bikeSpeed
2024-06-29 00:18:13,00:00:10.816,800567,danger,8.823071,-3106,SmallSedanGreen1(Clone)14,1075.998,16.33255,653.2561,15.5,1070.02,16.14,661.67,0
2024-06-29 00:18:13,00:00:10.844,800567,danger,8.75229,-3106,SmallSedanGreen1(Clone)14,1075.997,16.33055,653.3425,15.56182,1070.02,16.13608,661.67,0.70632
2024-06-29 00:18:13,00:00:10.847,800567,danger,8.681579,-3106,SmallSedanGreen1(Clone)14,1075.996,16.3285,653.4293,15.62368,1070.02,16.12823,661.67,1.41264
2024-06-29 00:18:13,00:00:10.875,800567,danger,8.610906,-3106,SmallSedanGreen1(Clone)14,1075.995,16.32644,653.5164,15.68556,1070.02,16.11646,661.67,2.11896
2024-06-29 00:18:13,00:00:10.907,800567,danger,8.540294,-3106,SmallSedanGreen1(Clone)14,1075.995,16.32441,653.6038,15.74747,1070.02,16.10076,661.67,2.82528
2024-06-29 00:18:13,00:00:10.909,800567,danger,8.469816,-3106,SmallSedanGreen1(Clone)14,1075.994,16.32236,653.6916,15.8094,1070.02,16.08114,661.67,3.5316
2024-06-29 00:18:13,00:00:10.936,800567,danger,8.399454,-3106,SmallSedanGreen1(Clone)14,1075.993,16.32027,653.7797,15.87136,1070.02,16.05774,661.67,4.21226
2024-06-29 00:18:13,00:00:10.938,800567,danger,8.328713,-3106,SmallSedanGreen1(Clone)14,1075.992,16.31818,653.8682,15.93334,1070.02,16.03378,661.6694,4.31465
2024-06-29 00:18:13,00:00:10.953,800567,danger,8.258012,-3106,SmallSedanGreen1(Clone)14,1075.991,16.31605,653.957,15.99532,1070.02,16.012,661.6689,3.92316
2024-06-29 00:18:13,00:00:10.977,800567,danger,8.187308,-3106,SmallSedanGreen1(Clone)14,1075.99,16.31391,654.0462,16.0573,1070.02,15.9935,661.6684,3.334112
2024-06-29 00:18:13,00:00:10.995,800567,danger,8.116578,-3106,SmallSedanGreen1(Clone)14,1075.989,16.31174,654.1357,16.11928,1070.02,15.97874,661.668,2.658706
2024-06-29 00:18:13,00:00:11.013,800567,danger,8.045386,-3106,SmallSedanGreen1(Clone)14,1075.989,16.30954,654.2256,16.18126,1070.02,15.97857,661.6675,0.4328679
