currentDateTime,time,userId,risk,distance,vehicleId,vehicleName,vehiclePositionX,vehiclePositionY,vehiclePositionZ,vehicleSpeed,bikePositionX,bikePositionY,bikePositionZ,bikeSpeed
2024-06-29 10:28:39,00:00:06.860,483508,warning,5.874164,-4076,SmallSedanGrey(Clone)19,1075.959,16.22691,657.2992,10,1070.02,16.14,661.67,0
2024-06-29 10:28:40,00:00:07.094,483508,warning,5.84078,-4076,SmallSedanGrey(Clone)19,1075.958,16.22611,657.355,10.03932,1070.02,16.13608,661.67,0.70632
2024-06-29 10:28:40,00:00:07.122,483508,warning,5.807686,-4076,SmallSedanGrey(Clone)19,1075.957,16.22527,657.4108,10.0786,1070.02,16.12823,661.67,1.41264
2024-06-29 10:28:40,00:00:07.149,483508,warning,5.774795,-4076,SmallSedanGrey(Clone)19,1075.957,16.22455,657.4669,10.1179,1070.02,16.11646,661.67,2.11896
2024-06-29 10:28:40,00:00:07.151,483508,warning,5.742202,-4076,SmallSedanGrey(Clone)19,1075.956,16.22391,657.5231,10.15722,1070.02,16.10076,661.67,2.82528
2024-06-29 10:28:40,00:00:07.181,483508,warning,5.709871,-4076,SmallSedanGrey(Clone)19,1075.956,16.22332,657.5796,10.19656,1070.02,16.08114,661.67,3.5316
2024-06-29 10:28:40,00:00:07.212,483508,warning,5.677897,-4076,SmallSedanGrey(Clone)19,1075.955,16.22277,657.6362,10.23593,1070.02,16.0582,661.67,4.129492
2024-06-29 10:28:40,00:00:07.229,483508,warning,5.645917,-4076,SmallSedanGrey(Clone)19,1075.954,16.22222,657.6931,10.27532,1070.02,16.03424,661.6696,4.314773
2024-06-29 10:28:40,00:00:07.240,483508,warning,5.614016,-4076,SmallSedanGrey(Clone)19,1075.954,16.22161,657.7502,10.31472,1070.02,16.01297,661.6689,3.83444
2024-06-29 10:28:40,00:00:07.241,483508,warning,5.582325,-4076,SmallSedanGrey(Clone)19,1075.953,16.22098,657.8075,10.35415,1070.02,15.99506,661.6684,3.229281
2024-06-29 10:28:40,00:00:07.281,483508,warning,5.550714,-4076,SmallSedanGrey(Clone)19,1075.953,16.22023,657.8651,10.39357,1070.02,15.98091,661.6678,2.554675
2024-06-29 10:28:40,00:00:07.298,483508,warning,5.518961,-4076,SmallSedanGrey(Clone)19,1075.952,16.21942,657.9229,10.43301,1070.02,15.97829,661.6672,0.807667
2024-06-29 10:28:40,00:00:07.300,483508,warning,5.487333,-4076,SmallSedanGrey(Clone)19,1075.951,16.21849,657.981,10.47245,1070.02,15.97631,661.6666,0.503535
2024-06-29 10:28:40,00:00:07.332,483508,warning,5.455878,-4076,SmallSedanGrey(Clone)19,1075.951,16.21741,658.0393,10.51189,1070.02,15.97658,661.6661,0.3440775
2024-06-29 10:28:40,00:00:07.351,483508,warning,5.42465,-4076,SmallSedanGrey(Clone)19,1075.95,16.21622,658.0978,10.55135,1070.02,15.97871,661.6656,0.4989702
2024-06-29 10:28:40,00:00:07.367,483508,warning,5.39355,-4076,SmallSedanGrey(Clone)19,1075.949,16.21491,658.1567,10.59081,1070.02,15.98223,661.6651,0.6993594
2024-06-29 10:28:40,00:00:07.384,483508,warning,5.362823,-4076,SmallSedanGrey(Clone)19,1075.949,16.21346,658.2158,10.63029,1070.02,15.9867,661.6648,0.8458462
2024-06-29 10:28:40,00:00:07.400,483508,warning,5.332274,-4076,SmallSedanGrey(Clone)19,1075.948,16.2119,658.2751,10.66978,1070.02,15.99168,661.6645,0.9236574
2024-06-29 10:28:40,00:00:07.432,483508,warning,5.302083,-4076,SmallSedanGrey(Clone)19,1075.948,16.21024,658.3348,10.70928,1070.02,15.99677,661.6644,0.9356209
2024-06-29 10:28:40,00:00:07.434,483508,warning,5.272205,-4076,SmallSedanGrey(Clone)19,1075.947,16.20849,658.3946,10.7488,1070.02,16.00166,661.6642,0.8897554
2024-06-29 10:28:40,00:00:07.464,483508,warning,5.242661,-4076,SmallSedanGrey(Clone)19,1075.946,16.2067,658.4547,10.78834,1070.02,16.00608,661.6642,0.8005499
2024-06-29 10:28:40,00:00:07.480,483508,warning,5.213461,-4076,SmallSedanGrey(Clone)19,1075.946,16.20484,658.515,10.82789,1070.02,16.00985,661.6642,0.6802285
2024-06-29 10:28:40,00:00:07.496,483508,warning,5.184619,-4076,SmallSedanGrey(Clone)19,1075.945,16.20297,658.5755,10.86746,1070.02,16.01286,661.6642,0.5427523
2024-06-29 10:28:40,00:00:07.528,483508,warning,5.156173,-4076,SmallSedanGrey(Clone)19,1075.945,16.2011,658.6363,10.90705,1070.02,16.01507,661.6644,0.4016616
2024-06-29 10:28:40,00:00:07.545,483508,warning,5.128074,-4076,SmallSedanGrey(Clone)19,1075.944,16.19925,658.6973,10.94665,1070.02,16.0165,661.6646,0.2734025
2024-06-29 10:28:40,00:00:07.560,483508,warning,5.100412,-4076,SmallSedanGrey(Clone)19,1075.943,16.19744,658.7584,10.98627,1070.02,16.01719,661.6648,0.1823677
2024-06-29 10:28:40,00:00:07.601,483508,warning,5.073165,-4076,SmallSedanGrey(Clone)19,1075.943,16.19568,658.8198,11.02591,1070.02,16.01726,661.6651,0.1643568
2024-06-29 10:28:40,00:00:07.602,483508,warning,5.046286,-4076,SmallSedanGrey(Clone)19,1075.942,16.19398,658.8813,11.06556,1070.02,16.01681,661.6654,0.2055739
2024-06-29 10:28:40,00:00:07.616,483508,warning,5.019783,-4076,SmallSedanGrey(Clone)19,1075.942,16.19238,658.9432,11.10523,1070.02,16.01598,661.6657,0.2554086
2024-06-29 10:28:40,00:00:07.633,483508,warning,4.993739,-4076,SmallSedanGrey(Clone)19,1075.941,16.19083,659.0051,11.14491,1070.02,16.01492,661.6661,0.2920481
2024-06-29 10:28:40,00:00:07.670,483508,warning,4.968082,-4076,SmallSedanGrey(Clone)19,1075.94,16.18937,659.0673,11.18461,1070.02,16.01374,661.6664,0.3105624
2024-06-29 10:28:40,00:00:07.685,483508,warning,4.942847,-4076,SmallSedanGrey(Clone)19,1075.94,16.18797,659.1296,11.22432,1070.02,16.01255,661.6667,0.3111679
2024-06-29 10:28:40,00:00:07.700,483508,warning,4.918041,-4076,SmallSedanGrey(Clone)19,1075.939,16.18665,659.1922,11.26405,1070.02,16.01147,661.6671,0.2965044
2024-06-29 10:28:40,00:00:07.731,483508,warning,4.893625,-4076,SmallSedanGrey(Clone)19,1075.938,16.18538,659.255,11.30378,1070.02,16.01054,661.6674,0.2706895
2024-06-29 10:28:40,00:00:07.732,483508,warning,4.86968,-4076,SmallSedanGrey(Clone)19,1075.938,16.18416,659.3179,11.34353,1070.02,16.00983,661.6677,0.2379948
2024-06-29 10:28:40,00:00:07.763,483508,warning,4.846282,-4076,SmallSedanGrey(Clone)19,1075.937,16.18297,659.3811,11.3833,1070.02,16.00936,661.668,0.2029448
2024-06-29 10:28:40,00:00:07.777,483508,warning,4.823218,-4076,SmallSedanGrey(Clone)19,1075.937,16.18181,659.4445,11.42307,1070.02,16.00913,661.6683,0.1702539
2024-06-29 10:28:40,00:00:07.809,483508,warning,4.800591,-4076,SmallSedanGrey(Clone)19,1075.936,16.18066,659.5081,11.46286,1070.02,16.00913,661.6685,0.1438092
2024-06-29 10:28:40,00:00:07.810,483508,warning,4.778435,-4076,SmallSedanGrey(Clone)19,1075.935,16.1795,659.5719,11.50266,1070.02,16.00933,661.6686,0.1264675
2024-06-29 10:28:40,00:00:07.838,483508,warning,4.756764,-4076,SmallSedanGrey(Clone)19,1075.935,16.17831,659.636,11.54247,1070.02,16.0097,661.6688,0.1175459
2024-06-29 10:28:40,00:00:07.871,483508,warning,4.735593,-4076,SmallSedanGrey(Clone)19,1075.934,16.17711,659.7003,11.58229,1070.02,16.01018,661.6689,0.1136973
2024-06-29 10:28:40,00:00:07.873,483508,warning,4.714917,-4076,SmallSedanGrey(Clone)19,1075.934,16.17587,659.7648,11.62213,1070.02,16.01074,661.669,0.1109726
2024-06-29 10:28:40,00:00:07.903,483508,warning,4.694767,-4076,SmallSedanGrey(Clone)19,1075.933,16.17457,659.8295,11.66198,1070.02,16.01132,661.6691,0.106898
2024-06-29 10:28:40,00:00:07.920,483508,warning,4.675143,-4076,SmallSedanGrey(Clone)19,1075.932,16.17324,659.8945,11.70185,1070.02,16.01188,661.6691,0.1006351
2024-06-29 10:28:40,00:00:07.935,483508,warning,4.655957,-4076,SmallSedanGrey(Clone)19,1075.932,16.17184,659.9597,11.74173,1070.02,16.01238,661.669,0.09267524
2024-06-29 10:28:40,00:00:07.967,483508,warning,4.637459,-4076,SmallSedanGrey(Clone)19,1075.931,16.1704,660.0251,11.78163,1070.02,16.01279,661.6689,0.08503475
2024-06-29 10:28:41,00:00:07.981,483508,warning,4.61953,-4076,SmallSedanGrey(Clone)19,1075.931,16.1689,660.0909,11.82155,1070.02,16.0131,661.6689,0.08038487
2024-06-29 10:28:41,00:00:07.999,483508,warning,4.602199,-4076,SmallSedanGrey(Clone)19,1075.93,16.16736,660.1568,11.86149,1070.02,16.01329,661.6688,0.0813655
2024-06-29 10:28:41,00:00:08.027,483508,warning,4.58548,-4076,SmallSedanGrey(Clone)19,1075.929,16.16577,660.223,11.90144,1070.02,16.01336,661.6686,0.08801381
2024-06-29 10:28:41,00:00:08.045,483508,warning,4.569372,-4076,SmallSedanGrey(Clone)19,1075.929,16.16414,660.2894,11.94142,1070.02,16.01331,661.6685,0.09862339
2024-06-29 10:28:41,00:00:08.059,483508,warning,4.553916,-4076,SmallSedanGrey(Clone)19,1075.928,16.16248,660.356,11.98141,1070.02,16.01314,661.6683,0.1105185
2024-06-29 10:28:41,00:00:08.092,483508,warning,4.539111,-4076,SmallSedanGrey(Clone)19,1075.927,16.1608,660.4229,12.02142,1070.02,16.01288,661.6682,0.1216104
