lanes,vehicle_speed_max,distance_min,bike_speed_max,is_intersection_no,is_intersection_yes,is_two_way_street_no,is_two_way_street_yes,bike_maneuver_reverse,bike_maneuver_stop,bike_maneuver_straight,bike_maneuver_turn left,bike_maneuver_turn_right,vehicle_maneuver_reverse,vehicle_maneuver_stop,vehicle_maneuver_straight,vehicle_maneuver_turn left,vehicle_maneuver_turn_right,maneuver_direction_from_left,maneuver_direction_from_right,maneuver_direction_opposite_direction,maneuver_direction_same_direction,sidewalk_climbs_no,sidewalk_climbs_yes,running_red_light_no,running_red_light_yes,drive_opposite_direction_no,drive_opposite_direction_yes,bad_roundabout_no,bad_roundabout_yes,driving_between_lanes_no,driving_between_lanes_yes,crossings_without_priority_no,crossings_without_priority_yes,is_bike_infringement_no,is_bike_infringement_yes,level_easy,level_hard,level_normal,real_risk
1,21.266817005023015,0.0,36.0976401518692,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5581402495938629,0.4418597504061371,0.0,0.0,0.0,0.4418597504061371,0.0,0.5581402495938629,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5581402495938629,0.4418597504061371,0.5581402495938629,0.4418597504061371,0.0,0.5581402495938629,0.4418597504061371,0
1,20.75612616057468,0.0,6.147049786344853,0.0,1.0,0.0,1.0,0.0,0.4600941604977875,0.5399058395022125,0.0,0.0,0.0,0.5399058395022125,0.0,0.0,0.4600941604977875,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3,30.171822159472146,0.0,14.704150038784052,0.0,1.0,0.9658122340608418,0.03418776593915818,0.0,0.0,0.03418776593915818,0.0,0.9658122340608418,0.0,0.0,0.03418776593915818,0.0,0.9658122340608418,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.03418776593915818,0.9658122340608418,1.0,0.0,0.03418776593915818,0.9658122340608418,0.03418776593915818,0.9658122340608418,0.0,1.0,0.0,0
1,7.904029342154736,0.0,6.82872699280022,0.0,1.0,0.0,1.0,0.9866929803571616,0.013307019642838425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9866929803571616,0.0,0.013307019642838425,1.0,0.0,0.013307019642838425,0.9866929803571616,0.013307019642838425,0.9866929803571616,1.0,0.0,0.9866929803571616,0.013307019642838425,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1,50.0003181899251,0.0,11.508765972677205,0.8770291914703733,0.12297080852962672,0.0,1.0,0.0,0.0,0.8770291914703733,0.0,0.12297080852962672,0.0,0.0,0.8770291914703733,0.0,0.12297080852962672,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8770291914703733,0.12297080852962672,1.0,0.0,0.8770291914703733,0.12297080852962672,0.0,0.8770291914703733,0.12297080852962672,0
1,50.0,0.0,10.08078203314915,0.7688690875723534,0.2311309124276466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7688690875723534,0.0,0.2311309124276466,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2311309124276466,0.7688690875723534,0.0,1.0,0.0,1.0,0.0,0.2311309124276466,0.7688690875723534,0
1,20.180062487930652,0.0,12.478894792824443,0.05169683724152696,0.948303162758473,0.0,1.0,0.0,0.05169683724152696,0.0,0.948303162758473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.948303162758473,0.0,0.05169683724152696,1.0,0.0,1.0,0.0,0.05169683724152696,0.948303162758473,1.0,0.0,0.05169683724152696,0.948303162758473,0.05169683724152696,0.948303162758473,0.05169683724152696,0.948303162758473,0.0,0.948303162758473,0.05169683724152696,0
1,1.256888480642685,0.0,7.945975688098833,0.6400029668369137,0.3599970331630863,0.0,1.0,0.0,0.3599970331630863,0.0,0.6400029668369137,0.0,0.0,0.6400029668369137,0.0,0.0,0.3599970331630863,0.0,0.6400029668369137,0.0,0.3599970331630863,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6400029668369137,0.3599970331630863,0.0,1.0,0.0,0.6400029668369137,0.3599970331630863,0
1,21.77784904125043,0.0,17.18938323461039,0.0,1.0,0.0,1.0,0.0,0.0,0.22470117697268,0.0,0.77529882302732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.77529882302732,0.22470117697268,0.22470117697268,0.77529882302732,1.0,0.0,0.22470117697268,0.77529882302732,1.0,0.0,1.0,0.0,0.22470117697268,0.77529882302732,0.22470117697268,0.77529882302732,0.0,0.22470117697268,0.77529882302732,0
1,47.54604718298093,0.0,26.33495277583567,0.8199895625272765,0.1800104374727235,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1800104374727235,0.8199895625272765,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1800104374727235,0.8199895625272765,0.0,0
1,2.7934542678957377,0.0,7.751563586180761,0.0,1.0,0.0,1.0,0.0,0.9114444157767586,0.08855558422324139,0.0,0.0,0.0,0.08855558422324139,0.0,0.0,0.9114444157767586,0.08855558422324139,0.0,0.0,0.9114444157767586,0.9114444157767586,0.08855558422324139,1.0,0.0,0.9114444157767586,0.08855558422324139,1.0,0.0,0.08855558422324139,0.9114444157767586,0.0,1.0,0.0,1.0,0.0,0.08855558422324139,0.9114444157767586,0
3,30.518344662391545,0.0,14.716179890897864,0.0,1.0,0.8966910428759843,0.10330895712401567,0.0,0.0,0.10330895712401567,0.0,0.8966910428759843,0.0,0.0,0.10330895712401567,0.0,0.8966910428759843,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10330895712401567,0.8966910428759843,1.0,0.0,0.10330895712401567,0.8966910428759843,0.10330895712401567,0.8966910428759843,0.0,1.0,0.0,0
2,25.690734566432614,0.0,15.176174144318821,0.0,1.0,0.41532929955741127,0.5846707004425887,0.0,0.0,0.0,0.0,1.0,0.0,0.5846707004425887,0.0,0.0,0.41532929955741127,0.0,0.0,0.5846707004425887,0.41532929955741127,0.41532929955741127,0.5846707004425887,1.0,0.0,0.41532929955741127,0.5846707004425887,0.5846707004425887,0.41532929955741127,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41532929955741127,0.5846707004425887,0
1,56.741457279064186,0.0,12.50184690684279,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31179213413340456,0.0,0.6882078658665954,0.31179213413340456,0.0,0.0,0.6882078658665954,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6882078658665954,0.31179213413340456,0
1,7.406652267577604,0.0,8.874231089223201,0.397378988464401,0.602621011535599,0.0,1.0,0.602621011535599,0.0,0.397378988464401,0.0,0.0,0.0,0.397378988464401,0.0,0.0,0.602621011535599,0.397378988464401,0.602621011535599,0.0,0.0,0.602621011535599,0.397378988464401,0.397378988464401,0.602621011535599,0.0,1.0,1.0,0.0,1.0,0.0,0.397378988464401,0.602621011535599,0.0,1.0,0.0,0.397378988464401,0.602621011535599,0
1,9.478225450511653,0.0,12.19445995850694,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5201029184079268,0.0,0.0,0.4798970815920732,0.5201029184079268,0.0,0.0,0.4798970815920732,0.4798970815920732,0.5201029184079268,1.0,0.0,0.4798970815920732,0.5201029184079268,1.0,0.0,1.0,0.0,0.5201029184079268,0.4798970815920732,0.0,1.0,0.0,0.5201029184079268,0.4798970815920732,0
1,0.47505134904206064,0.0,7.699941547900741,0.6859677359829841,0.3140322640170159,0.0,1.0,0.0,0.0,0.3140322640170159,0.6859677359829841,0.0,0.0,1.0,0.0,0.0,0.0,0.3140322640170159,0.6859677359829841,0.0,0.0,0.6859677359829841,0.3140322640170159,1.0,0.0,0.6859677359829841,0.3140322640170159,1.0,0.0,0.3140322640170159,0.6859677359829841,0.6859677359829841,0.3140322640170159,0.0,1.0,0.0,1.0,0.0,0
1,50.00000625672447,0.0,8.779184436148785,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.017379790185479638,0.9826202098145204,0.017379790185479638,0.9826202098145204,0.017379790185479638,0.9826202098145204,0.0,0.017379790185479638,0.9826202098145204,0
1,0.00011159136652516212,0.0,42.684257865311295,0.32313065707027855,0.6768693429297215,0.0,1.0,0.0,0.0,0.32313065707027855,0.0,0.6768693429297215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6768693429297215,0.32313065707027855,1.0,0.0,0.32313065707027855,0.6768693429297215,1.0,0.0,1.0,0.0,1.0,0.0,0.32313065707027855,0.6768693429297215,0.32313065707027855,0.6768693429297215,0.6768693429297215,0.32313065707027855,0.0,0
1,50.0,0.0,14.456089976084765,0.026902251929653564,0.9730977480703464,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026902251929653564,0.0,0.9730977480703464,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9730977480703464,0.026902251929653564,0.0,1.0,0.0,1.0,0.0,0.9730977480703464,0.026902251929653564,0
1,2.099044760185397,0.0,7.482689173836724,0.0,1.0,0.0,1.0,0.0,0.580112229695468,0.41988777030453195,0.0,0.0,0.0,0.41988777030453195,0.0,0.0,0.580112229695468,0.41988777030453195,0.0,0.0,0.580112229695468,0.580112229695468,0.41988777030453195,1.0,0.0,0.580112229695468,0.41988777030453195,1.0,0.0,0.41988777030453195,0.580112229695468,0.0,1.0,0.0,1.0,0.0,0.41988777030453195,0.580112229695468,0
1,6.168706862569938,0.0,6.865297382674865,0.0,1.0,0.0,1.0,0.7457754201025067,0.0,0.25422457989749325,0.0,0.0,0.0,0.25422457989749325,0.0,0.0,0.7457754201025067,0.25422457989749325,0.7457754201025067,0.0,0.0,0.7457754201025067,0.25422457989749325,0.25422457989749325,0.7457754201025067,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25422457989749325,0.7457754201025067,0
1,42.88335829425913,0.0,24.533478757443678,0.47826995336378686,0.5217300466362131,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5217300466362131,0.47826995336378686,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5217300466362131,0.47826995336378686,0.0,0
2,64.21291648817505,0.0,7.28854911261916,0.0,1.0,0.0,1.0,0.0,0.0,0.6573465118790847,0.0,0.34265348812091534,0.0,0.0,0.6573465118790847,0.0,0.34265348812091534,0.6573465118790847,0.0,0.0,0.34265348812091534,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6573465118790847,0.34265348812091534,0.34265348812091534,0.6573465118790847,0.0,1.0,0.0,0.0,1.0,0
1,50.006749704811234,0.0,12.393778322635931,0.5322449888262991,0.4677550111737009,0.0,1.0,0.0,0.0,0.5322449888262991,0.0,0.4677550111737009,0.0,0.0,0.5322449888262991,0.4677550111737009,0.0,0.0,0.0,0.4677550111737009,0.5322449888262991,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1,22.735918861332983,0.0,15.592616023451184,0.12574151180664883,0.8742584881933512,0.0,1.0,0.0,0.12574151180664883,0.0,0.0,0.8742584881933512,0.0,0.8742584881933512,0.12574151180664883,0.0,0.0,0.0,0.0,0.8742584881933512,0.12574151180664883,0.12574151180664883,0.8742584881933512,1.0,0.0,0.12574151180664883,0.8742584881933512,1.0,0.0,1.0,0.0,0.12574151180664883,0.8742584881933512,0.12574151180664883,0.8742584881933512,0.0,0.0,1.0,0
2,39.28446074330411,0.0,14.657634050626822,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8672853461807226,0.13271465381927738,0.8672853461807226,0.13271465381927738,0.0,0.8672853461807226,0.13271465381927738,0
1,50.00006880440309,0.0,7.09747129186268,0.14354236203939286,0.8564576379606071,0.0,1.0,0.0,0.0,0.14354236203939286,0.0,0.8564576379606071,0.0,0.0,0.14354236203939286,0.0,0.8564576379606071,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14354236203939286,0.8564576379606071,1.0,0.0,0.14354236203939286,0.8564576379606071,0.0,0.14354236203939286,0.8564576379606071,0
1,3.1995764933605675,0.0,15.90170859761233,0.06018020807315827,0.9398197919268417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9398197919268417,0.06018020807315827,0.06018020807315827,0.9398197919268417,0.0,1.0,1.0,0.0,1.0,0.0,0.06018020807315827,0.9398197919268417,0.0,1.0,0.0,0.06018020807315827,0.9398197919268417,0
1,50.000263843610604,0.0,11.305328295698699,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7328989183413418,0.2671010816586582,0.7328989183413418,0.2671010816586582,0.7328989183413418,0.2671010816586582,0.0,0.7328989183413418,0.2671010816586582,0
1,0.046953487951474526,0.0,12.298028138357061,0.1623818946623209,0.8376181053376791,0.8376181053376791,0.1623818946623209,0.0,0.0,0.0,0.1623818946623209,0.8376181053376791,0.0,1.0,0.0,0.0,0.0,0.0,0.1623818946623209,0.8376181053376791,0.0,1.0,0.0,1.0,0.0,0.1623818946623209,0.8376181053376791,1.0,0.0,0.0,1.0,0.1623818946623209,0.8376181053376791,0.0,1.0,0.0,1.0,0.0,0
1,14.430631909655,0.0,43.24778679561149,0.0,1.0,0.8116509162343986,0.18834908376560144,0.0,0.0,0.18834908376560144,0.0,0.8116509162343986,0.0,0.0,1.0,0.0,0.0,0.0,0.18834908376560144,0.0,0.8116509162343986,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8116509162343986,0.18834908376560144,0
1,18.2457577831221,0.0,6.939660448880424,0.0,1.0,0.0,1.0,0.0,0.7308294748708763,0.26917052512912365,0.0,0.0,0.0,0.26917052512912365,0.0,0.0,0.7308294748708763,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1,20.543299496534626,0.0,12.880813844984274,0.15616384479217393,0.8438361552078261,0.0,1.0,0.0,0.15616384479217393,0.0,0.8438361552078261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8438361552078261,0.0,0.15616384479217393,1.0,0.0,1.0,0.0,0.15616384479217393,0.8438361552078261,1.0,0.0,0.15616384479217393,0.8438361552078261,0.15616384479217393,0.8438361552078261,0.15616384479217393,0.8438361552078261,0.0,0.8438361552078261,0.15616384479217393,0
1,8.735170525115715,0.0,23.186592547780013,0.23456129333482867,0.7654387066651713,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7654387066651713,0.0,0.0,0.23456129333482867,0.0,0.7654387066651713,0.0,0.23456129333482867,1.0,0.0,0.23456129333482867,0.7654387066651713,0.23456129333482867,0.7654387066651713,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1,12.571390165378512,0.0,7.020336182224496,0.03665316717960099,0.963346832820399,0.0,1.0,0.963346832820399,0.0,0.03665316717960099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.963346832820399,0.0,0.03665316717960099,1.0,0.0,0.03665316717960099,0.963346832820399,0.03665316717960099,0.963346832820399,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1,37.53038136445063,0.0,21.225338905157166,0.25530652472843185,0.7446934752715682,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7446934752715682,0.0,0.25530652472843185,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7446934752715682,0.25530652472843185,0.7446934752715682,0.25530652472843185,0.7446934752715682,0.0,0.25530652472843185,0
1,14.744519738997052,0.0,15.980481599038967,0.6616323503711468,0.33836764962885324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33836764962885324,0.0,0.0,0.6616323503711468,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.33836764962885324,0.6616323503711468,0.33836764962885324,0.6616323503711468,0.0,0.33836764962885324,0.6616323503711468,0
3,30.000010641061376,0.0,10.934209771973578,0.0,1.0,1.0,0.0,0.021368712599469597,0.0,0.0,0.9786312874005304,0.0,0.0,0.0,0.0,1.0,0.0,0.9786312874005304,0.021368712599469597,0.0,0.0,0.9786312874005304,0.021368712599469597,1.0,0.0,0.021368712599469597,0.9786312874005304,0.021368712599469597,0.9786312874005304,0.021368712599469597,0.9786312874005304,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1,4.319945133963746,0.0,14.596488330213061,0.37429676713979265,0.6257032328602073,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6257032328602073,0.37429676713979265,0.37429676713979265,0.6257032328602073,0.0,1.0,1.0,0.0,1.0,0.0,0.37429676713979265,0.6257032328602073,0.0,1.0,0.0,0.37429676713979265,0.6257032328602073,0
2,38.959011736134855,0.0,14.01902141194434,0.9824840091379378,0.017515990862062236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1,0.7288852644845165,0.0,18.564504758661453,0.7558527095776257,0.24414729042237426,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24414729042237426,0.0,0.0,0.7558527095776257,1.0,0.0,0.7558527095776257,0.24414729042237426,0.7558527095776257,0.24414729042237426,1.0,0.0,1.0,0.0,0.7558527095776257,0.24414729042237426,0.7558527095776257,0.24414729042237426,0.0,0.7558527095776257,0.24414729042237426,0
1,20.588358461845324,0.0,12.930671255435316,0.16912280865829454,0.8308771913417055,0.0,1.0,0.0,0.16912280865829454,0.0,0.8308771913417055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8308771913417055,0.0,0.16912280865829454,1.0,0.0,1.0,0.0,0.16912280865829454,0.8308771913417055,1.0,0.0,0.16912280865829454,0.8308771913417055,0.16912280865829454,0.8308771913417055,0.16912280865829454,0.8308771913417055,0.0,0.8308771913417055,0.16912280865829454,0
2,50.01247901332611,0.0,15.176276788366083,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8646088359550367,0.13539116404496332,0.0,0.0,0.8646088359550367,0.13539116404496332,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13539116404496332,0.8646088359550367,0.0,1.0,0.0,0.0,1.0,0
1,22.825594097334665,0.0,15.657288186269959,0.23148063547620878,0.7685193645237912,0.0,1.0,0.0,0.23148063547620878,0.0,0.0,0.7685193645237912,0.0,0.7685193645237912,0.23148063547620878,0.0,0.0,0.0,0.0,0.7685193645237912,0.23148063547620878,0.23148063547620878,0.7685193645237912,1.0,0.0,0.23148063547620878,0.7685193645237912,1.0,0.0,1.0,0.0,0.23148063547620878,0.7685193645237912,0.23148063547620878,0.7685193645237912,0.0,0.0,1.0,0
1,8.499750791663395,0.0,7.448006251061653,0.11310981907657303,0.886890180923427,0.0,1.0,0.886890180923427,0.0,0.11310981907657303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.886890180923427,0.0,0.11310981907657303,1.0,0.0,0.11310981907657303,0.886890180923427,0.11310981907657303,0.886890180923427,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1,22.091682901878695,0.0,14.85404086480177,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.20448962830359685,0.7955103716964032,0.0,0.7955103716964032,0.20448962830359685,0.0,0.0,0.0,0.20448962830359685,0.7955103716964032,0.0,0.20448962830359685,0.7955103716964032,1.0,0.0,0.0,1.0,1.0,0.0,0.7955103716964032,0.20448962830359685,0.0,1.0,0.0,1.0,0.0,0.20448962830359685,0.7955103716964032,0
1,7.85507079027421,0.0,7.236662501683,0.08132220300649573,0.9186777969935043,0.0,1.0,0.9186777969935043,0.0,0.08132220300649573,0.0,0.0,0.0,0.08132220300649573,0.0,0.0,0.9186777969935043,0.08132220300649573,0.9186777969935043,0.0,0.0,0.9186777969935043,0.08132220300649573,0.08132220300649573,0.9186777969935043,0.0,1.0,1.0,0.0,1.0,0.0,0.08132220300649573,0.9186777969935043,0.0,1.0,0.0,0.08132220300649573,0.9186777969935043,0
1,10.732022646150467,0.0,6.815312,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
4,30.000034832350337,0.0,11.297283710719741,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9408753563380648,0.05912464366193515,0.0,0.0,0.0,0.9408753563380648,0.05912464366193515,0.9408753563380648,0.0,0.0,0.05912464366193515,1.0,0.0,1.0,0.0,0.05912464366193515,0.9408753563380648,0.0,1.0,0.05912464366193515,0.9408753563380648,0.9408753563380648,0.05912464366193515,0.0,1.0,0.0,1.0,0.0,0
1,13.501778578744066,0.0,11.598329524376226,0.8268388837118774,0.17316111628812259,0.0,1.0,0.0,0.17316111628812259,0.8268388837118774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17316111628812259,0.8268388837118774,0.17316111628812259,0.8268388837118774,0.0,0.17316111628812259,0.8268388837118774,0
4,30.00042000914551,0.0,11.998445323416814,0.0,1.0,1.0,0.0,0.0,0.3330284830090927,0.0,0.0,0.6669715169909073,0.0,0.0,0.0,0.3330284830090927,0.6669715169909073,0.0,0.3330284830090927,0.0,0.6669715169909073,0.6669715169909073,0.3330284830090927,1.0,0.0,1.0,0.0,0.3330284830090927,0.6669715169909073,0.6669715169909073,0.3330284830090927,0.3330284830090927,0.6669715169909073,0.0,1.0,0.0,1.0,0.0,0
1,0.6316416570018436,0.0,7.4360049056533235,0.42281476328825185,0.5771852367117482,0.0,1.0,0.0,0.0,0.5771852367117482,0.42281476328825185,0.0,0.0,1.0,0.0,0.0,0.0,0.5771852367117482,0.42281476328825185,0.0,0.0,0.42281476328825185,0.5771852367117482,1.0,0.0,0.42281476328825185,0.5771852367117482,1.0,0.0,0.5771852367117482,0.42281476328825185,0.42281476328825185,0.5771852367117482,0.0,1.0,0.0,1.0,0.0,0
2,50.00000697147335,0.0,12.746967029820604,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
3,30.798979377737947,0.0,14.725922386970058,0.0,1.0,0.8407125547571949,0.15928744524280514,0.0,0.0,0.15928744524280514,0.0,0.8407125547571949,0.0,0.0,0.15928744524280514,0.0,0.8407125547571949,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15928744524280514,0.8407125547571949,1.0,0.0,0.15928744524280514,0.8407125547571949,0.15928744524280514,0.8407125547571949,0.0,1.0,0.0,0
1,50.000007900921545,0.0,11.304029362126753,0.0,1.0,0.0,1.0,0.0,0.0,0.6049539226905408,0.0,0.3950460773094592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6049539226905408,0.3950460773094592,0.3950460773094592,0.6049539226905408,0.0,1.0,0.0,0.6049539226905408,0.3950460773094592,0
1,22.002197197984376,0.0,18.302201432007433,0.6818884463818805,0.3181115536181195,0.0,1.0,0.0,0.6818884463818805,0.3181115536181195,0.0,0.0,0.0,0.3181115536181195,0.6818884463818805,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3181115536181195,0.6818884463818805,0
1,2.5811892177547744,0.0,8.5319600537179,0.0,1.0,0.13356133247235458,0.8664386675276454,0.0,0.8664386675276454,0.0,0.0,0.13356133247235458,0.0,0.13356133247235458,0.0,0.0,0.8664386675276454,0.0,0.0,0.13356133247235458,0.8664386675276454,1.0,0.0,1.0,0.0,0.8664386675276454,0.13356133247235458,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13356133247235458,0.8664386675276454,0
1,23.4464617127663,0.0,16.172884159927783,0.9933369373586285,0.006663062641371509,0.0,1.0,0.0,0.9933369373586285,0.006663062641371509,0.0,0.0,0.0,0.006663062641371509,0.9933369373586285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.006663062641371509,0.9933369373586285,0
1,2.98050572475582,0.0,9.885292757787173,0.0,1.0,0.0,1.0,0.0,0.7524277626155725,0.24757223738442746,0.0,0.0,0.0,0.24757223738442746,0.0,0.0,0.7524277626155725,0.24757223738442746,0.0,0.0,0.7524277626155725,1.0,0.0,0.7524277626155725,0.24757223738442746,0.7524277626155725,0.24757223738442746,1.0,0.0,0.24757223738442746,0.7524277626155725,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
2,34.56004373397322,0.0,14.529434715516809,0.0,1.0,0.09048169528705075,0.9095183047129493,0.0,0.0,0.9095183047129493,0.09048169528705075,0.0,0.0,0.0,0.9095183047129493,0.09048169528705075,0.0,0.09048169528705075,0.0,0.0,0.9095183047129493,1.0,0.0,1.0,0.0,0.9095183047129493,0.09048169528705075,0.9095183047129493,0.09048169528705075,0.9095183047129493,0.09048169528705075,1.0,0.0,0.9095183047129493,0.09048169528705075,0.0,1.0,0.0,0
1,2.5196304879435414,0.0,8.450921591364288,0.2886855955306381,0.7113144044693619,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2886855955306381,0.7113144044693619,0.0,1.0,0.0,1.0,0.0,0
1,50.0,0.0,9.537684047406543,0.8908903682342503,0.10910963176574973,0.0,1.0,0.0,0.0,0.8908903682342503,0.0,0.10910963176574973,0.0,0.0,0.8908903682342503,0.0,0.10910963176574973,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.10910963176574973,0.8908903682342503,0.0,1.0,0.0,0.0,1.0,0
