row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-28 17:24:4_vID-11094,2024-06-28 17:24:45,2024-06-28 17:24:46.287500032,2024-06-28 17:24:47,00:02:55.582862,00:02:54.793000,00:02:56.374000,761748,,,,,,,,,,,,danger,danger,-11094,SmallSedanRed(Clone)22,1071.897775,16.103842750000002,663.466145,1071.81,15.92861,653.4449,1071.996,16.33084,672.4693,1070.02,16.0105525,661.6673724999999,1070.02,16.00887,661.6664,1070.02,16.01143,661.6679,43.263817,36.17257,50.00043,4.0505152575,0.3998584,9.450393,0.024910264257500002,0.0007576386,0.07213664
2024-06-28 17:24:4_vID-11288,2024-06-28 17:24:47,2024-06-28 17:24:47.657142784,2024-06-28 17:24:48,00:02:57.058700,00:02:56.374000,00:02:57.744000,761748,,,,,,,,,,,,danger,danger,-11288,SmallSedanRed(Clone)23,1071.9015285714286,16.112678714285714,663.03351,1071.808,15.92966,653.4879,1071.995,16.32898,672.5859,1070.02,16.010638857142855,661.6674528571428,1070.02,16.01053,661.6673,1070.02,16.01073,661.6675,49.82114514285714,49.40004,50.00033,3.9611642814285712,0.4015012,9.56406,0.00340705397,0.0003648072,0.01115043
2024-06-28 17:24:4_vID-12452,2024-06-28 17:24:44,2024-06-28 17:24:45.118279680,2024-06-28 17:24:46,00:02:54.464344,00:02:53.532000,00:02:55.391000,761748,,,,,,,,,,,,danger,danger,-12452,SmallSedanYellow2(Clone)29,1071.9048387096773,16.116248602150538,662.7550537634409,1071.828,15.9554,653.5264,1071.995,16.32645,670.5864,1070.02,16.01590129032258,661.6673172043011,1070.02,15.97631,661.6642,1070.02,16.14,661.67,33.292300215053764,25.0,41.57877,3.4848618505376345,0.4013176,7.599771,0.4798374060537634,0.0,4.314773
2024-06-28 17:24:4_vID-7602,2024-06-28 17:24:48,2024-06-28 17:24:48.505050368,2024-06-28 17:24:49,00:02:57.830777,00:02:56.854000,00:02:58.816000,761748,,,,,,,,,,,,warning,danger,-7602,SmallSedanGrey(Clone)4,1075.9557777777777,16.22992787878788,657.5669141414141,1075.904,16.11216,652.6885,1076.004,16.34944,662.7755,1070.02,16.010662323232324,661.6674868686869,1070.02,16.01061,661.6674,1070.02,16.01073,661.6675,18.51035707070707,16.59442,20.00007,6.138766686868687,4.396469,9.29563,0.0013550270754545456,8.236697e-05,0.00580231
2024-06-28 17:24:4_vID-8572,2024-06-28 17:24:49,2024-06-28 17:24:49.000000000,2024-06-28 17:24:49,00:02:58.412634,00:02:58.003000,00:02:58.817000,761748,,,,,,,,,,,,warning,danger,-8572,SmallSedanYellow2(Clone)9,1075.9825365853658,16.294991707317074,654.8385219512195,1075.961,16.24179,652.6877,1076.004,16.3497,657.0255,1070.02,16.010653414634145,661.6675,1070.02,16.01064,661.6675,1070.02,16.01067,661.6675,19.506863658536588,18.83545,20.0001,7.609352463414634,6.042679,9.296028,0.0005594637407317073,8.236697e-05,0.000914766
2024-06-28 17:24:5_vID-10900,2024-06-28 17:24:56,2024-06-28 17:24:56.637362688,2024-06-28 17:24:58,00:03:06.018791,00:03:05.126000,00:03:06.911000,761748,,,,,,,,,,,,danger,danger,-10900,SmallSedanPurple(Clone)21,1071.903956043956,16.115197582417583,662.9196527472527,1071.811,15.92953,653.4362,1071.997,16.32853,672.4039,1070.02,16.01069846153846,661.6655131868132,1070.02,16.01065,661.665,1070.02,16.01075,661.6675,37.938991538461536,37.74665,38.00034,3.9037368186813186,0.4005013,9.385013,0.005978826603296703,0.0001952974,0.1563017
2024-06-28 17:24:5_vID-7602,2024-06-28 17:24:50,2024-06-28 17:24:50.000000000,2024-06-28 17:24:50,00:02:59.304367,00:02:58.844000,00:02:59.780000,761748,,,,,,,,,,,,warning,warning,-7602,SmallSedanGrey(Clone)4,1075.8767959183674,16.055060612244898,665.548393877551,1075.85,16.00354,662.8863,1075.903,16.10987,668.2111,1070.02,16.01065551020408,661.6675,1070.02,16.01065,661.6675,1070.02,16.01066,661.6675,19.966001428571428,19.8667,20.00006,5.650681673469387,4.508921,7.264242,0.0002508374412244898,9.611422e-05,0.0003974518
2024-06-28 17:24:5_vID-8378,2024-06-28 17:24:57,2024-06-28 17:24:58.086956544,2024-06-28 17:24:59,00:03:07.398492,00:03:06.724000,00:03:08.070000,761748,,,,,,,,,,,,danger,danger,-8378,SmallSedanYellow1(Clone)8,1071.9028260869566,16.11542086956522,662.8947536231884,1071.811,15.93384,653.4844,1071.995,16.32919,672.312,1070.02,16.01070536231884,661.6651536231884,1070.02,16.01069,661.6651,1070.02,16.01071,661.6652,49.8376684057971,49.40021,50.00033,3.882799701449275,0.401702,9.296575,0.00037884815942028984,0.0001301794,0.000910857
2024-06-28 17:24:5_vID-8572,2024-06-28 17:24:50,2024-06-28 17:24:50.495049472,2024-06-28 17:24:51,00:02:59.821297,00:02:58.844000,00:03:00.824000,761748,,,,,,,,,,,,warning,warning,-8572,SmallSedanYellow2(Clone)9,1075.9048613861387,16.116554653465347,662.6294059405941,1075.851,16.00492,657.1332,1075.959,16.23914,668.1268,1070.02,16.010656831683168,661.6674999999999,1070.02,16.01065,661.6675,1070.02,16.01066,661.6675,19.784308613861384,19.34031,20.00011,5.2271297326732675,4.395182,7.201643,0.00022831451702970296,9.611422e-05,0.0003974518
2024-06-28 17:25:3_vID-11676,2024-06-28 17:25:38,2024-06-28 17:25:38.859649024,2024-06-28 17:25:39,00:03:48.253754,00:03:47.681000,00:03:48.818000,761748,,,,,,,,,,,,warning,danger,-11676,SmallSedanWhite(Clone)25,1075.9710350877194,16.27188052631579,655.7913298245613,1075.941,16.19677,652.6871,1076.001,16.34996,658.8956,1070.02,16.010709122807018,661.6652,1070.02,16.0107,661.6652,1070.02,16.01071,661.6652,19.958891403508773,19.8667,20.00009,6.967488175438596,5.039042,9.293412,0.00019970828947368422,0.0001778125,0.0002296989
