row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-28 14:01:2_vID-2912,2024-06-28 14:01:27,2024-06-28 14:01:28.276923136,2024-06-28 14:01:29,00:00:08.337384,00:00:07.567000,00:00:08.984000,324263,,,,,,,,,,,,warning,warning,-2912,SmallSedanBlue2(Clone)13,1075.8863999999999,16.074192615384614,664.5908738461538,1075.852,16.00469,661.3038,1075.919,16.13984,668.1326,1070.02,16.018193076923076,661.6673123076923,1070.02,15.97631,661.6642,1070.02,16.14,661.67,19.17283,17.0,21.34697,5.299024476923077,4.394881,7.207707,0.6696354869230768,0.0,4.314773
2024-06-28 14:01:2_vID-778,2024-06-28 14:01:29,2024-06-28 14:01:29.000000256,2024-06-28 14:01:29,00:00:09.599666,00:00:09.579000,00:00:09.611000,324263,,,,,,,,,,,,warning,danger,-778,SmallSedanGreen1(Clone)2,1076.0016666666668,16.343863333333335,652.9084,1076.0,16.3397,652.7553,1076.003,16.34803,653.0616,1070.02,16.01105,661.6676666666666,1070.02,16.01097,661.6676,1070.02,16.01113,661.6677,27.514300000000002,27.43449,27.59412,9.112242333333333,8.984905,9.239707,0.03461030666666667,0.03231048,0.03664741
2024-06-28 14:01:3_vID-778,2024-06-28 14:01:30,2024-06-28 14:01:30.056603904,2024-06-28 14:01:31,00:00:10.161056,00:00:09.639000,00:00:10.678000,324263,,,,,,,,,,,,warning,danger,-778,SmallSedanGreen1(Clone)2,1075.9572264150943,16.2327320754717,657.420162264151,1075.914,16.12999,653.2154,1075.999,16.33555,661.8221,1070.02,16.010608113207546,661.667441509434,1070.02,16.01023,661.6671,1070.02,16.01089,661.6677,29.754094339622643,27.67398,31.83337,6.10116796226415,4.396955,8.858058,0.014258362049056604,0.0007576386,0.03762978
