row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-28 17:56:1_vID-2330,2024-06-28 17:56:12,2024-06-28 17:56:12.000000000,2024-06-28 17:56:12,00:00:23.386874,00:00:23.317000,00:00:23.464000,387995,,,,,,,,,,,,warning,warning,-2330,OriginalSmallSedan(Clone)10,1071.991375,16.3152175,653.915825,1071.987,16.30151,653.4191,1071.996,16.32902,654.4082,1070.02,16.099273750000002,661.6699249999999,1070.02,16.03378,661.6694,1070.02,16.14,661.67,25.39260625,25.0,25.78496,6.5040955,6.025082,6.988791,2.39021375,0.0,4.31465
2024-06-28 17:56:1_vID-3300,2024-06-28 17:56:13,2024-06-28 17:56:14.598591488,2024-06-28 17:56:16,00:00:25.611084,00:00:24.181000,00:00:27.041000,387995,,,,,,,,,,,,warning,danger,-3300,SmallSedanGreen1(Clone)15,1075.93238028169,16.177763591549294,659.9476549295774,1075.852,16.00409,652.7274,1076.003,16.34859,668.1555,1070.02,16.00920204225352,661.667290140845,1070.02,16.00675,661.6666,1070.02,16.01,661.6683,19.669038169014083,15.86305,23.4748,5.994348330985916,4.396611,9.263613,0.0189494754971831,0.0003522424,0.08007059
2024-06-28 17:56:1_vID-3494,2024-06-28 17:56:16,2024-06-28 17:56:16.458823424,2024-06-28 17:56:17,00:00:27.445070,00:00:26.625000,00:00:28.295000,387995,,,,,,,,,,,,warning,danger,-3494,SmallSedanGreen2(Clone)16,1075.9291764705881,16.170788352941177,660.25758,1075.851,16.00336,652.8232,1076.002,16.34624,668.1575,1070.02,16.009225058823528,661.6671988235294,1070.02,16.00919,661.6671,1070.02,16.00926,661.6672,32.82363870588235,29.80038,35.84598,5.928297752941177,4.396472,9.182589,0.0011160530388235293,0.000143181,0.003998066
2024-06-28 17:56:1_vID-5822,2024-06-28 17:56:12,2024-06-28 17:56:13.225806592,2024-06-28 17:56:14,00:00:24.226118,00:00:23.317000,00:00:25.161000,387995,,,,,,,,,,,,danger,danger,-5822,SmallSedanYellow2(Clone)28,1071.9048279569893,16.116270752688173,662.7551172043011,1071.828,15.9554,653.5265,1071.995,16.32627,670.5864,1070.02,16.015426451612903,661.6673010752688,1070.02,15.97815,661.6656,1070.02,16.14,661.67,33.291875806451614,25.0,41.57846,3.4848003451612906,0.4014891,7.599771,0.46710935342365595,0.0,4.31465
2024-06-28 17:56:2_vID-4270,2024-06-28 17:56:22,2024-06-28 17:56:23.110344704,2024-06-28 17:56:25,00:00:34.126241,00:00:32.683000,00:00:35.564000,387995,,,,,,,,,,,,danger,danger,-4270,SmallSedanPurple(Clone)20,1071.9032827586207,16.113991931034484,662.9837262068966,1071.809,15.92852,653.398,1071.997,16.32922,672.5702,1070.02,16.008821172413793,661.687,1070.02,16.00882,661.687,1070.02,16.00883,661.687,23.96613475862069,23.84,24.00022,3.938274771724138,0.4003983,9.529521,0.0002524604765517241,7.367224e-05,0.000483608
2024-06-28 17:56:3_vID-1554,2024-06-28 17:56:36,2024-06-28 17:56:36.715596288,2024-06-28 17:56:38,00:00:47.726862,00:00:46.632000,00:00:48.806000,387995,,,,,,,,,,,,danger,danger,-1554,SmallSedanRed(Clone)6,1071.6913027522935,15.780271467889909,684.4908458715597,1071.626,15.72695,679.4067,1071.741,15.83299,691.0933,1073.85352293578,15.658195871559633,684.2437211009175,1072.56,15.62866,680.3143,1074.456,15.69877,687.4646,19.755129174311925,7.627659,50.00002,3.317280620183486,0.8777401,9.319362,12.45593318348624,9.481081,16.3222
2024-06-28 17:56:3_vID-2136,2024-06-28 17:56:36,2024-06-28 17:56:37.147826176,2024-06-28 17:56:38,00:00:48.206226,00:00:47.049000,00:00:49.348000,387995,,,,,,,,,,,,danger,danger,-2136,SmallSedanYellow2(Clone)9,1071.6617478260869,15.754850260869565,687.5195573913044,1071.609,15.71675,681.1289,1071.724,15.81277,692.9045,1074.1747739130435,15.644393304347824,685.7656782608695,1073.229,15.61716,682.0771,1074.467,15.67852,689.136,18.736988782608694,10.31856,35.44648,4.066359730434782,1.245654,9.447999,11.469344930434783,9.481081,16.3222
2024-06-28 17:56:3_vID-2718,2024-06-28 17:56:38,2024-06-28 17:56:38.800000000,2024-06-28 17:56:39,00:00:49.824545,00:00:49.269000,00:00:50.354000,387995,,,,,,,,,,,,danger,danger,-2718,SmallSedanBlue2(Clone)12,1071.615618181818,15.72515690909091,692.1868581818181,1071.543,15.69202,684.7181,1071.689,15.77599,699.5787,1074.3997636363636,15.606979454545455,690.7372672727273,1074.312,15.59497,688.9442,1074.449,15.61851,692.5956,49.49336018181818,47.71769,50.00011,4.328854672727273,1.287269,9.524733,12.172768181818181,11.45222,12.81822
2024-06-28 17:56:3_vID-3106,2024-06-28 17:56:39,2024-06-28 17:56:39.000000000,2024-06-28 17:56:39,00:00:50.045355,00:00:49.603000,00:00:50.480000,387995,,,,,,,,,,,,danger,danger,-3106,SmallSedanGreen1(Clone)14,1071.5923333333333,15.711777777777778,694.5493244444444,1071.533,15.68992,688.4613,1071.652,15.74467,700.6338,1074.3737333333333,15.602202222222223,691.4836844444445,1074.312,15.59252,689.9853,1074.448,15.61196,693.0251,49.78108666666667,49.42564,50.00006,4.0543989555555555,1.207328,9.539759,12.442126666666667,11.91249,12.93385
2024-06-28 17:56:4_vID-1166,2024-06-28 17:56:48,2024-06-28 17:56:48.833333504,2024-06-28 17:56:49,00:00:59.917449,00:00:59.334000,00:01:00.505000,387995,,,,,,,,,,,,warning,danger,-1166,SmallSedanGrey(Clone)4,1071.2757666666666,15.698148833333333,726.1903833333333,1071.245,15.6964,723.5609,1071.305,15.69937,728.6931,1074.8656833333332,15.568664833333335,718.9285366666667,1074.846,15.56781,718.3355,1074.874,15.56917,719.4275,15.639019166666666,14.459,16.81903,6.6436163666666666,3.944131,9.475655,3.3426014,1.904699,3.788453
