lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_max,distance_min,bike_speed_max,level,real_risk
2,1,1,2,2,3,0,0,0,0,0,1,1,38.01394,1.989188,16.79686,2,1
4,1,0,4,3,2,0,0,1,0,0,0,1,20.00047,0.9590905,21.99634,1,1
2,1,1,1,4,3,0,0,0,0,1,1,1,20.0,3.784976,3.77187,2,2
2,1,1,4,2,3,0,0,0,0,1,0,0,44.27693,0.8280985,29.09901,2,1
2,0,1,2,2,2,0,0,1,0,0,0,1,50.00599,5.566882,11.05052,2,2
1,1,1,3,4,0,1,1,1,0,1,1,1,17.56294,3.317845,11.38314,2,2
4,1,0,3,3,3,0,0,0,0,0,0,0,30.00202,1.505425,27.18951,1,1
2,1,1,3,2,3,0,0,0,0,1,1,1,20.0,4.718963,6.353977,2,2
1,0,1,2,2,3,0,0,0,0,0,0,0,3.387252,8.845236,10.97766,2,2
1,1,1,3,2,2,0,0,0,0,0,0,0,60.00001,2.50634,20.63588,1,2
1,1,1,3,1,3,0,0,0,0,0,1,1,29.11648,1.249469,3.662973,0,2
1,0,1,1,1,0,0,0,0,0,1,0,1,0.0004764248,1.095276,5.233219,1,1
1,1,1,1,2,3,0,0,0,0,0,0,0,0.0001790809,4.67873,3.924875,2,2
1,0,0,2,1,2,0,0,1,0,0,0,1,0.0001531155,1.869632,28.20557,1,1
2,0,1,3,3,3,0,0,0,0,0,0,0,50.0,5.114751,24.76385,1,2
2,0,1,4,2,2,0,0,1,0,0,0,1,50.0,5.677831,42.33218,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00001,3.232928,32.47553,1,2
3,0,1,2,2,3,0,0,0,0,0,0,0,23.22298,5.143094,14.7965,1,2
2,0,1,0,2,3,1,0,0,0,0,0,1,20.00003,5.555396,5.044397,0,2
1,0,1,2,2,2,0,0,0,0,0,0,0,0.0001936429,5.870939,19.29601,1,2
1,1,0,4,1,2,0,0,1,0,1,1,1,2.435929e-05,6.227285,6.992111,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,25.00083,5.226219,29.47851,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,63.81206,2.340965,19.3299,2,2
1,0,1,2,2,3,0,0,0,0,0,0,0,20.00036,3.445601,18.29808,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,20.00052,1.122764,47.96721,0,1
1,0,1,2,2,3,0,0,0,0,0,0,0,19.99991,7.064449,13.3167,1,2
1,0,1,2,2,3,1,0,0,0,1,0,1,20.95897,1.94018,4.134002,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00067,6.555094,20.26371,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,20.0,6.041896,27.60161,1,2
1,1,1,1,2,3,0,0,1,0,0,0,1,0.0001216358,7.71324,5.415128,1,2
1,0,1,2,2,3,0,0,1,0,0,0,1,20.00006,5.20173,15.38218,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00065,4.950009,18.43041,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,40.83114,5.698434,9.849735,1,2
1,0,1,2,2,3,1,0,0,0,1,0,1,11.93008,6.785162,4.134002,1,2
1,0,0,2,3,3,0,0,0,0,0,0,0,30.00024,8.682516,12.81956,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,10.06975,3.935416,18.1273,1,2
2,0,1,2,2,2,0,0,1,0,0,0,1,54.30617,6.218025,17.42835,1,2
2,0,1,4,3,2,0,0,0,0,0,0,0,33.62404,6.895371,23.4332,1,2
2,0,1,2,2,2,0,0,0,0,0,0,0,50.00121,5.32938,12.77213,2,2
2,0,1,2,4,3,0,0,0,0,0,0,0,5.360576,1.837122,11.88583,1,1
4,1,0,2,3,3,0,0,0,0,0,0,0,50.0005,3.046367,10.09774,1,2
1,1,1,4,2,2,0,0,0,0,0,0,0,50.01112,4.63011,25.49916,2,2
4,1,0,4,3,2,0,0,1,0,0,0,1,13.73149,6.098302,12.56032,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.0001,5.398769,22.61344,1,2
2,0,1,1,2,2,0,0,0,0,1,0,1,25.4617,4.067263,3.773043,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.0006,5.586459,28.4641,2,2
4,1,0,4,3,2,0,0,1,0,0,0,1,30.00005,5.960203,20.32755,1,2
1,0,1,2,2,2,0,0,1,0,0,0,1,20.00052,1.638507,28.31565,2,1
1,1,1,2,3,3,0,0,0,0,0,0,0,14.6112,4.260915,38.98193,0,2
1,0,1,2,2,2,0,0,0,0,0,0,0,4.772258,1.63035,19.2063,1,1
3,0,1,2,1,2,0,0,0,0,1,0,1,7.998412e-05,1.958316,40.97778,2,1
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00001,0.196188,17.51269,2,1
1,0,1,2,2,3,0,0,0,0,0,0,0,20.0001,1.174227,43.85646,2,1
3,0,1,2,1,3,0,0,0,0,0,0,0,12.18416,4.783414,25.53126,1,2
1,1,1,2,1,1,0,1,1,0,0,1,1,7.046145,3.980165,15.44319,2,2
2,0,1,2,2,2,0,0,1,0,1,0,1,50.00036,2.271735,22.82942,1,2
1,1,1,4,1,2,1,0,1,0,0,1,1,2.896346e-05,9.253887,15.60943,2,2
2,0,1,2,2,2,0,0,1,0,0,0,1,39.45342,2.365166,11.03119,0,2
2,0,1,0,2,3,0,0,0,0,0,0,0,23.00905,2.68689,16.56284,2,2
1,1,0,4,1,3,0,0,0,0,0,1,1,30.00476,8.270711,34.42382,2,2
1,1,1,2,1,1,0,0,0,0,0,0,0,0.0001599147,8.612164,19.47701,1,2
1,0,1,2,1,2,0,0,1,0,0,0,1,20.0,1.227817,23.81955,1,1
1,0,1,2,2,3,0,0,1,0,1,0,1,24.00005,4.590871,13.90392,2,2
1,1,0,4,1,2,0,0,1,0,1,1,1,0.0001187448,1.408898,10.90426,1,1
3,0,1,2,2,3,0,0,0,0,1,1,1,80.00062,4.800118,18.618,1,2
3,1,1,3,2,3,0,0,0,0,0,1,1,57.0013,3.935243,19.17993,0,1
1,0,1,2,1,2,0,0,0,0,0,0,0,19.79828,2.577866,16.53352,1,2
3,0,1,2,4,3,1,0,0,0,0,0,1,68.83159,5.949578,6.465892,2,2
2,1,0,4,3,2,0,0,1,1,0,0,1,30.00002,5.613303,13.03914,1,2
2,0,1,2,1,2,0,0,0,0,0,0,0,1.782779e-05,6.584373,35.32186,2,2
4,1,0,1,3,0,1,0,0,0,0,0,1,18.50369,6.359977,4.660961,1,2
2,0,1,2,2,2,0,0,1,0,0,0,1,37.58525,1.503385,14.00211,0,1
1,1,1,2,1,3,0,1,0,0,0,1,1,50.01105,4.978945,7.216736,2,2
1,0,1,2,2,2,0,0,1,0,0,0,1,20.00035,1.937771,15.0207,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,31.91133,0.8516786,8.609817,1,1
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00039,2.095929,19.72896,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.01031,5.646861,25.66324,0,2
1,1,1,2,1,1,0,1,1,0,0,1,1,19.26017,4.427296,26.4893,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,28.1829,6.53773,19.12708,1,2
1,0,1,3,1,2,0,0,1,0,1,1,1,7.709312e-05,4.04724,42.10352,2,2
2,0,1,0,2,3,0,0,1,0,0,0,1,30.14244,4.581828,7.387837,0,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00025,0.1112635,13.11014,1,1
1,1,1,2,4,3,0,0,0,0,0,1,1,50.0,0.0,14.61473,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,20.00001,6.859048,13.38199,2,2
2,0,1,2,2,2,0,0,0,0,1,1,1,50.01273,1.030489,15.06031,2,1
2,1,0,4,3,2,0,0,1,1,0,1,1,19.087,5.97626,16.76724,2,2
4,1,0,4,3,2,0,0,1,0,0,0,1,24.3203,5.212889,19.27937,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.0,2.815574,30.97118,1,2
1,0,0,2,3,3,0,0,0,0,0,0,0,30.00001,5.909438,13.19489,2,2
1,0,1,3,3,3,0,0,1,0,0,1,1,28.00003,3.30492,9.926165,2,2
1,1,0,4,1,1,0,0,0,0,1,1,1,0.0001717999,3.709733,5.454747,1,2
1,0,0,2,3,3,0,0,0,0,0,0,0,30.00295,2.824529,16.34663,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.08755,8.121423,10.89462,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00027,2.160649,12.57126,2,2
2,0,1,0,2,3,1,0,0,0,0,0,1,36.49958,2.801895,7.237628,2,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00036,5.336512,22.32667,1,2
1,0,1,4,2,1,0,0,0,0,1,1,1,10.02982,7.214963,16.57654,2,2
1,0,1,2,1,2,0,0,0,0,1,1,1,1.167104e-05,6.414828,24.01978,2,2
1,1,1,1,1,0,1,0,1,0,0,0,1,50.01443,2.090776,6.518514,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,20.0001,1.661766,25.34249,0,2
1,0,1,2,2,2,0,0,0,0,0,0,0,48.77818,3.920952,14.04449,1,2
2,1,1,3,2,2,0,0,1,0,1,0,1,22.0,7.002903,8.881489,2,2
2,1,1,2,2,3,0,0,0,0,0,0,0,50.00004,5.791648,9.886101,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,30.01117,1.38062,20.79328,1,1
2,1,1,4,2,0,0,0,0,0,0,1,1,50.01444,4.42558,12.40911,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,8.871063e-05,1.055213,28.88798,1,1
4,1,0,4,3,2,0,0,1,0,0,0,1,30.0001,4.597715,18.95275,1,2
3,0,1,2,2,2,0,0,0,0,0,0,0,26.00167,6.324941,9.987628,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,24.0,6.306672,40.69761,0,1
2,0,1,2,2,2,0,0,0,0,0,0,0,50.0,5.074455,22.15544,1,2
2,1,1,2,2,2,0,0,0,0,0,0,0,29.0,2.640181,45.64335,2,2
2,0,1,2,2,2,0,0,1,0,0,0,1,50.01324,1.22525,10.05788,2,1
2,0,1,2,2,3,0,0,0,0,0,0,0,21.6708,3.747641,25.0654,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,3.132171,4.644223,18.84912,1,2
2,1,1,1,2,3,0,0,0,0,1,0,1,50.00009,1.310565,0.2578331,2,1
2,1,1,3,2,3,0,0,0,0,0,1,1,20.01412,5.107209,9.270553,1,2
2,1,1,3,4,2,0,0,1,1,0,1,1,47.33048,4.10202,24.86985,1,2
2,1,1,3,2,3,0,0,1,0,1,1,1,10.50427,2.557883,10.76159,1,2
2,0,1,2,2,2,0,0,1,0,1,0,1,50.00647,5.845142,6.726705,2,2
4,1,0,3,3,0,0,0,1,1,1,0,1,29.69667,5.954054,11.08357,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00001,3.924247,28.46118,1,2
2,0,1,2,2,2,0,0,1,0,0,0,1,65.77353,4.823839,13.2304,1,2
1,1,1,2,1,0,0,1,1,0,0,1,1,2.98493,0.0,16.15177,2,0
3,0,1,2,2,3,0,0,0,0,0,0,0,49.99998,1.811035,25.34796,1,1
1,1,1,2,1,2,0,1,1,0,0,1,1,6.496152,2.406563,15.58372,2,2
2,1,1,4,2,0,0,0,1,0,0,1,1,10.36003,1.177612,55.35294,2,1
1,0,1,2,2,2,0,0,0,0,0,0,0,10.62358,2.033896,17.36621,2,2
4,1,0,4,3,2,0,0,1,0,0,0,1,20.03449,7.613338,17.73328,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,48.56168,4.792508,45.03305,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,40.0,6.42317,14.75235,1,2
1,1,1,3,2,2,0,0,0,0,0,1,1,12.72967,1.185483,11.25555,1,1
2,1,0,3,1,2,0,1,1,0,1,1,1,0.0001643047,1.382426,31.22148,2,1
1,1,1,2,2,0,0,0,0,0,0,1,1,7.772083,4.102992,7.72769,1,2
3,0,1,2,2,3,0,0,0,0,0,0,0,35.92624,2.79897,13.75919,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,20.00138,6.583122,18.90667,1,2
2,1,0,3,4,3,0,0,1,1,0,1,1,11.34573,1.801466,23.34663,1,1
4,1,0,0,3,0,0,0,1,1,1,0,1,20.01033,7.07548,7.209851,1,2
2,0,1,2,1,2,0,0,0,0,0,0,0,8.217913e-05,5.629166,41.00376,2,2
1,1,1,1,4,3,0,0,0,0,0,0,0,17.56909,0.0,7.72769,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,1.943389e-05,1.419899,30.94893,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,39.81432,0.9472566,18.0961,1,1
4,1,0,4,3,2,0,0,1,0,0,0,1,20.00335,5.596757,20.80689,1,2
1,0,1,0,1,1,1,0,0,0,1,0,1,8.6342,5.72668,7.044104,1,2
2,1,1,1,2,0,0,0,0,0,0,0,0,26.04667,3.758908,0.04342607,2,2
1,0,1,2,2,3,1,0,0,0,0,0,1,17.45435,3.290029,4.088377,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,30.00047,6.455789,22.85781,1,2
2,0,1,2,2,2,0,0,0,0,0,0,0,50.0,6.813615,21.277,2,2
1,1,1,4,1,2,0,0,0,0,0,0,0,9.540135,3.068386,24.82622,1,2
1,0,1,2,1,3,0,0,1,0,0,0,1,0.0001358231,5.46233,16.03346,1,2
2,1,1,4,2,2,0,0,1,0,1,1,1,9.539656,2.77802,10.17878,2,2
1,1,1,2,2,0,1,1,1,0,0,1,1,15.30529,4.221374,11.82139,2,2
1,0,1,2,2,2,0,0,1,0,0,0,1,50.0,2.050399,35.30239,2,2
1,1,1,3,1,2,0,0,1,0,1,1,1,15.58158,1.858087,16.22409,2,1
1,0,1,3,3,3,0,0,1,0,0,0,1,15.05522,7.747608,9.926165,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00928,3.193534,20.56203,1,2
1,1,1,0,1,1,0,1,1,0,0,1,1,10.16815,6.478309,5.601535,2,2
1,0,1,2,2,1,0,0,0,0,0,0,0,47.0,7.074998,37.96859,2,2
1,0,1,2,2,2,0,0,1,0,0,0,1,35.69905,0.9227312,7.230279,1,1
1,0,1,2,2,2,0,0,0,0,0,0,0,24.00016,5.159587,48.7534,1,2
1,0,1,2,4,2,0,0,0,0,0,0,0,37.21273,5.791638,6.395144,2,2
2,1,0,3,2,2,0,0,1,1,0,1,1,0.02839795,2.110759,16.41008,0,2
2,1,1,3,2,3,0,0,0,0,1,1,1,43.18187,1.680692,16.21419,2,1
1,1,1,2,2,3,0,0,0,0,0,0,0,39.13633,0.7835736,20.30265,1,1
2,0,1,0,2,3,1,0,0,0,0,0,1,41.00086,7.257113,10.04819,1,2
2,0,1,2,2,2,0,0,1,0,0,0,1,63.29787,5.925203,10.61636,1,2
4,1,0,4,4,3,0,0,0,0,0,0,0,14.48742,8.031925,12.36249,1,2
1,0,1,1,3,2,0,0,0,0,1,0,1,30.00001,1.542379,4.131727,2,1
2,1,1,4,4,3,0,0,0,0,0,0,0,31.00118,3.565828,10.44713,2,2
2,0,1,2,1,3,0,0,0,0,0,0,0,0.0001502781,5.273664,6.390887,2,2
4,1,0,4,3,2,0,0,1,0,0,0,1,12.96004,6.247998,14.63618,1,2
3,1,1,4,4,0,0,0,0,0,0,0,0,58.53977,3.685716,5.606509,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00027,4.856176,23.5864,1,2
2,0,1,2,2,2,1,0,1,0,0,0,1,50.00001,1.94479,24.59147,0,1
1,1,1,2,4,0,0,0,1,0,0,1,1,19.07107,0.819664,8.065883,1,1
1,1,1,2,1,1,0,0,0,0,0,0,0,2.457343e-05,8.514274,39.30949,0,1
2,0,1,2,1,3,0,0,0,0,0,0,0,0.0001409626,4.211483,6.199105,2,2
3,1,1,4,2,3,0,0,0,0,0,1,1,57.38188,0.9936857,25.36825,1,1
1,0,1,2,1,3,0,0,0,0,0,0,0,14.27922,1.253241,40.39049,2,1
2,1,1,4,1,2,0,0,0,0,0,1,1,30.00002,6.074019,13.75713,2,2
1,1,1,3,4,3,0,0,1,0,0,1,1,4.500144,6.840377,26.02699,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,22.08989,5.221604,26.9678,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00033,0.3815027,11.39491,1,1
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00003,5.088936,52.02833,2,2
2,1,1,4,2,0,0,0,0,0,0,1,1,50.00002,3.073284,10.44774,2,2
1,1,1,4,1,1,0,0,0,0,0,1,1,8.82045,5.121523,16.98846,1,2
1,0,1,2,2,2,0,0,1,0,0,0,1,38.50702,1.357291,8.523638,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00015,3.10793,28.82589,1,2
1,0,1,2,1,3,0,0,0,0,0,0,0,9.090564e-05,1.735145,16.29924,2,1
1,1,1,2,2,0,0,0,0,0,0,1,1,4.486391e-05,4.850433,10.80274,1,2
1,0,0,2,1,3,0,0,0,0,0,0,0,0.0001808476,0.7385163,11.93031,2,1
1,0,1,0,1,1,1,0,0,0,1,0,1,27.83237,0.0,7.044104,1,0
3,1,1,4,3,3,0,0,0,1,1,1,1,30.00001,4.391139,24.90041,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00135,6.090847,28.09404,1,2
2,1,0,3,2,3,0,0,0,1,1,1,1,54.5284,7.097427,34.48977,0,2
2,1,0,2,3,1,1,0,0,0,0,0,1,30.00004,5.223291,4.58253,1,2
1,1,1,2,1,1,0,0,0,0,0,0,0,1.208937,7.848035,18.84777,2,2
2,0,1,0,2,2,0,0,0,0,1,0,1,22.00037,8.263029,7.048545,0,2
1,0,1,2,2,2,0,0,0,0,0,0,0,0.0001107678,6.641286,22.8768,2,2
4,1,0,4,3,2,1,0,1,0,0,0,1,30.00008,6.260446,8.318939,1,2
1,0,1,0,2,3,0,0,0,0,0,0,0,50.00051,2.008335,5.617598,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,32.00037,1.085812,26.9678,1,1
1,0,1,3,2,1,0,0,0,0,1,0,1,16.58744,3.208391,5.098347,1,2
4,1,0,2,3,2,0,0,1,1,0,0,1,20.00012,4.075781,20.99626,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,48.96665,4.642561,1.805008,2,2
1,0,1,2,1,3,0,0,0,0,0,0,0,0.0001623238,0.0,19.34384,1,0
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00069,1.22038,41.88564,1,1
2,0,1,3,2,2,0,0,1,0,1,0,1,49.99999,6.030345,23.58083,1,2
2,0,1,2,1,2,0,0,0,0,0,0,0,0.0001315937,3.4439,32.67803,2,2
3,0,1,2,1,2,0,0,0,0,1,0,1,5.016407e-05,5.12197,35.82084,2,2
4,1,0,3,3,3,0,0,0,0,0,0,0,30.01301,2.591696,21.74838,1,2
1,1,1,2,0,3,0,0,0,0,0,0,0,2.588886,6.912187,11.77995,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.01766,5.265755,24.40322,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,40.74077,0.03627074,27.26467,2,1
2,0,1,2,2,2,0,0,1,0,1,0,1,40.00038,1.703174,22.82942,1,1
4,1,0,0,3,3,0,0,0,0,1,0,1,30.00001,5.408536,4.681789,1,2
2,0,1,2,1,2,0,0,0,0,0,0,0,8.330341e-05,6.063768,38.48025,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.01272,1.11729,26.85103,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,36.00666,5.803842,18.4882,1,2
1,1,1,2,4,3,0,1,0,0,0,1,1,20.00036,5.744356,43.16699,0,2
2,1,0,3,2,2,0,0,1,1,0,1,1,0.005918663,5.698103,16.41008,0,2
1,0,1,4,2,1,0,0,0,0,1,1,1,11.97854,4.583284,16.57654,2,2
2,1,0,0,1,3,0,0,0,0,0,0,0,0.0001432647,6.073698,4.539674,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,20.00189,5.45075,26.13785,1,2
2,1,1,2,4,1,0,0,0,0,0,0,0,36.00035,3.575412,45.37139,2,2
1,0,0,2,3,3,0,0,0,0,0,0,0,30.00317,3.014622,9.138526,2,2
2,1,0,3,1,2,0,0,1,0,0,0,1,21.9948,2.16329,7.05322,0,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.0,2.22942,19.48137,2,2
1,1,1,3,3,2,0,0,0,0,0,0,0,50.0,3.104975,12.60675,2,2
1,1,1,3,1,2,0,1,1,0,1,1,1,6.349476e-05,5.218605,14.29048,0,2
2,0,1,2,2,2,0,0,0,0,1,0,0,49.95893,4.477522,45.80173,0,2
1,0,1,2,1,3,0,0,1,0,0,0,1,50.0,4.611836,11.9228,1,2
2,0,1,0,2,3,1,0,0,0,0,0,1,20.01101,2.478298,8.140699,0,2
1,1,1,2,2,2,0,1,0,0,0,1,1,50.0015,1.713654,41.03718,0,1
2,0,1,2,2,2,0,0,0,0,1,0,1,20.00067,1.280878,25.46449,2,1
4,1,0,3,3,3,0,0,0,0,0,0,0,30.00008,9.070452,22.5053,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,10.3593,6.063012,14.8813,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,26.86474,0.940098,40.22878,1,1
4,1,0,4,3,2,0,0,1,0,0,0,1,20.00001,5.649384,29.0551,1,2
1,0,1,3,2,3,1,0,1,0,1,0,1,49.00042,6.686215,3.658273,1,2
1,1,1,3,1,2,0,0,1,0,0,1,1,3.113812,7.328142,25.57729,1,2
2,1,0,4,3,2,0,0,1,1,0,0,1,30.00106,0.9681976,9.866967,0,1
1,0,1,2,1,3,0,0,0,0,0,0,0,14.25071,0.3420634,22.96415,1,1
1,0,1,2,2,2,0,0,0,0,0,1,1,20.00004,2.965668,54.09369,0,2
1,1,1,2,1,0,0,1,1,0,0,1,1,8.87641,4.648219,13.61779,2,2
1,0,1,0,2,2,0,0,1,0,0,0,1,9.20013,0.4053679,13.64014,2,1
4,1,0,3,3,3,0,0,0,0,0,0,0,30.00167,3.578397,28.96766,1,2
1,0,0,2,3,3,0,0,0,0,0,0,0,30.00073,2.345753,29.2971,2,2
2,0,1,2,2,2,0,0,1,0,0,1,1,50.00652,2.295857,9.391122,0,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00033,2.352667,31.89266,0,2
3,1,1,2,2,1,0,0,1,0,0,1,1,33.0,2.943999,14.32109,1,2
4,1,0,3,3,3,0,0,0,0,0,0,0,30.00009,6.003221,21.76555,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,25.00027,1.43216,5.585012,0,1
2,0,1,2,2,3,0,0,0,0,0,0,0,46.75645,2.952729,17.35028,2,2
4,1,0,3,3,3,0,0,0,0,0,0,0,50.00008,3.778878,30.80666,1,2
1,0,1,2,1,2,0,0,1,0,0,0,1,0.0001235096,1.1803,16.79852,2,1
2,0,1,2,2,3,0,0,0,0,0,0,0,37.00011,6.455748,22.25887,1,2
2,1,1,2,2,3,0,0,0,0,0,0,0,29.78407,8.140338,13.42058,1,2
2,1,1,3,1,2,0,0,0,0,0,1,1,3.797695e-05,7.291228,26.90647,2,2
2,0,1,3,2,2,0,0,1,0,1,0,1,49.08253,3.962202,18.26524,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,32.00512,1.010032,37.99713,1,1
1,1,1,3,2,2,0,1,1,0,0,1,1,0.0001716393,6.044892,11.25522,1,2
3,0,1,2,2,3,0,0,0,0,0,0,0,63.61945,7.507595,6.657999,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00017,1.842215,12.17866,1,1
3,1,1,2,2,3,0,0,0,0,0,0,0,20.0,0.2523708,11.46825,1,1
1,0,1,2,1,3,0,0,0,0,0,0,0,50.00003,3.436097,16.05984,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,38.79812,5.864489,8.353476,1,2
1,0,1,3,1,0,1,0,1,0,1,0,1,16.49958,2.253365,14.15739,1,2
1,1,1,3,2,3,1,0,0,0,0,1,1,25.06521,2.015672,58.82146,1,2
2,0,1,3,2,2,0,0,1,0,1,0,1,50.00636,2.406491,8.025671,2,2
4,1,0,4,3,2,0,0,1,0,0,0,1,20.06146,5.30667,16.98833,1,2
4,1,0,4,4,3,0,0,0,1,0,1,1,30.00043,0.0,14.6982,1,0
2,0,1,2,2,3,0,0,1,0,0,0,1,70.00883,7.20678,21.9106,0,2
4,1,0,1,3,3,0,0,0,0,1,0,1,20.0,6.753316,10.4512,1,2
2,0,1,2,4,3,0,0,0,0,0,0,0,10.30348,3.157008,18.10967,1,2
1,0,1,2,2,2,0,0,1,0,0,0,1,35.49105,4.557209,7.230279,1,2
1,1,1,4,1,1,1,0,1,0,0,1,1,11.70001,3.185462,15.60943,2,2
1,0,1,2,2,2,0,0,0,0,1,0,1,50.0,1.620489,7.248505,1,1
2,1,0,3,3,1,1,0,0,0,0,0,1,21.00003,6.495337,2.392303,1,2
1,0,0,2,3,3,0,0,0,0,0,0,0,30.00035,1.774078,17.08373,2,1
3,0,1,2,2,3,0,0,0,0,0,0,0,65.08662,1.693047,13.6395,1,1
1,0,1,2,2,2,0,0,0,0,0,0,0,22.6741,6.099822,20.56397,0,2
3,1,1,4,3,3,0,0,0,1,1,1,1,30.01218,3.129439,17.99339,2,2
1,0,1,2,2,3,0,0,0,0,0,0,0,20.00008,1.342669,13.60546,2,1
1,1,1,1,1,2,1,0,1,0,0,0,1,14.04005,4.847346,6.545002,1,2
2,0,1,3,2,2,0,0,1,0,1,0,1,17.572,2.440918,18.54597,1,2
2,1,1,4,4,3,0,0,0,0,0,1,1,50.01444,4.762144,12.7309,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00095,1.241067,40.07993,1,1
4,1,0,3,3,3,0,0,0,0,0,0,0,30.0002,3.329011,19.23621,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,24.41225,2.852534,21.68555,1,2
1,1,1,4,1,2,0,1,0,0,0,1,1,8.737221e-05,0.0,53.82674,0,0
1,1,0,4,2,3,1,0,0,0,0,1,1,39.70068,5.522492,15.96224,2,2
1,1,1,3,2,3,0,0,0,0,0,0,0,0.0001652148,7.375925,10.62244,1,2
1,1,1,3,1,0,0,0,0,0,1,1,1,0.0001350736,0.3102345,7.718075,1,1
2,1,1,3,2,0,0,0,0,0,0,1,1,50.01756,2.979836,16.13215,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,39.2739,6.067734,26.1881,1,2
1,1,0,4,1,1,0,0,0,0,1,1,1,0.0001433183,5.260746,5.454747,1,2
1,1,1,2,2,3,0,0,0,0,0,0,0,11.58042,5.993151,5.220073,0,1
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00074,3.337383,77.03819,0,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00031,0.3978373,5.191795,0,1
2,1,1,3,2,0,0,0,0,0,0,0,0,0.0001879145,5.191324,10.27626,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,20.81161,0.5613236,33.62012,2,1
2,0,1,2,2,3,0,0,0,0,0,0,0,15.29698,4.151912,12.54014,1,2
2,0,1,2,2,2,0,0,1,0,1,0,1,50.00001,3.47579,29.49373,0,2
1,0,1,2,2,2,0,0,0,0,0,0,0,0.0001564348,1.995991,20.87271,2,1
4,1,0,4,3,2,0,0,1,0,0,0,1,20.00025,5.231518,18.85498,1,2
2,1,0,3,1,2,0,0,1,1,0,0,1,0.001828486,5.954663,26.66844,0,2
