row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-29 10:28:3_vID-4076,2024-06-29 10:28:39,2024-06-29 10:28:39.000000000,2024-06-29 10:28:39,00:00:06.860000,00:00:06.860000,00:00:06.860000,483508,,,,,,,,,,,,warning,warning,-4076,SmallSedanGrey(Clone)19,1075.959,16.22691,657.2992,1070.02,16.14,661.67,10.0,10.0,10.0,5.874164,5.874164,5.874164,0.0,0.0,0.0
2024-06-29 10:28:4_vID-1360,2024-06-29 10:28:43,2024-06-29 10:28:44.049505024,2024-06-29 10:28:45,00:00:11.532267,00:00:10.535000,00:00:12.535000,483508,,,,,,,,,,,,warning,danger,-1360,SmallSedanPurple(Clone)5,1075.9608514851486,16.242908217821782,657.0355118811881,1069.9315742574258,16.08269118811881,658.5051475247525,19.618459603960396,17.54666,25.02881,5.959692376237624,4.539936,9.222476,7.538467217821782,5.545344,9.105718
2024-06-29 10:28:4_vID-2330,2024-06-29 10:28:45,2024-06-29 10:28:46.273885440,2024-06-29 10:28:48,00:00:13.733503,00:00:12.162000,00:00:15.307000,483508,,,,,,,,,,,,danger,danger,-2330,OriginalSmallSedan(Clone)10,1071.98925477707,16.330137834394904,654.0616407643312,1069.8028789808916,16.222049363057327,652.9297076433121,31.949351019108278,31.78668,32.00027,4.010476808280255,0.8173258,9.452991,10.071425834394905,8.646594,10.84314
2024-06-29 10:28:4_vID-2718,2024-06-29 10:28:44,2024-06-29 10:28:44.795698944,2024-06-29 10:28:46,00:00:12.290849,00:00:11.377000,00:00:13.202000,483508,,,,,,,,,,,,warning,danger,-2718,SmallSedanBlue2(Clone)12,1075.9759569892472,16.281719462365594,655.4549354838709,1069.8560752688172,16.123748709677418,656.7913967741936,20.659624086021505,19.14976,27.12589,6.000255731182795,4.62812,9.280566,8.736714688172043,7.363161,9.834285
2024-06-29 10:28:4_vID-4076,2024-06-29 10:28:40,2024-06-29 10:28:41.034482944,2024-06-29 10:28:42,00:00:08.529538,00:00:07.094000,00:00:09.976000,483508,,,,,,,,,,,,warning,warning,-4076,SmallSedanGrey(Clone)19,1075.9105379310345,16.12604151724138,662.1426620689655,1070.02,16.01437303448276,661.6139441379311,12.90364675862069,10.03932,15.78048,5.136665227586207,4.396215,7.247991,0.9184276958137931,0.001700368,4.314773
2024-06-29 10:28:4_vID-5046,2024-06-29 10:28:42,2024-06-29 10:28:43.072580608,2024-06-29 10:28:44,00:00:10.582556,00:00:09.343000,00:00:11.808000,483508,,,,,,,,,,,,warning,danger,-5046,SmallSedanWhite(Clone)24,1075.9494677419355,16.21571564516129,658.2055137096773,1069.9918870967742,16.044062258064518,660.1741927419355,17.001900322580646,14.54145,19.46224,6.0816012096774195,4.443816,9.27069,5.304801112903226,1.196466,8.120971
2024-06-29 10:28:4_vID-6016,2024-06-29 10:28:41,2024-06-29 10:28:42.012820480,2024-06-29 10:28:43,00:00:09.503666,00:00:08.739000,00:00:10.280000,483508,,,,,,,,,,,,danger,danger,-6016,SmallSedanYellow2(Clone)29,1071.9029230769231,16.11610346153846,662.9198692307692,1070.02,16.015868076923077,661.4381115384616,46.29241653846154,39.94285,50.00037,4.002905876923077,0.4019686,9.431317,1.9697585168974359,0.001700368,4.79166
2024-06-29 10:28:5_vID-4852,2024-06-29 10:28:52,2024-06-29 10:28:52.555555328,2024-06-29 10:28:53,00:00:20.064073,00:00:19.541000,00:00:20.596000,483508,,,,,,,,,,,,danger,danger,-4852,SmallSedanRed(Clone)23,1076.206425925926,16.984236111111112,632.0784962962963,1072.885074074074,16.815327777777778,633.45845,49.82576759259259,49.4,50.00017,4.56962387037037,1.842215,9.468713,12.042435555555555,11.91921,12.17866
2024-06-29 10:29:0_vID-778,2024-06-29 10:29:08,2024-06-29 10:29:08.909091072,2024-06-29 10:29:09,00:00:36.418091,00:00:35.867000,00:00:36.951000,483508,,,,,,,,,,,,warning,warning,-778,SmallSedanGreen1(Clone)2,1068.6425454545454,17.619823454545454,584.3254745454545,1064.6932545454545,17.74267472727273,589.6137527272728,27.24670181818182,24.08269,39.76426,5.565824527272727,4.680504,6.898601,4.828794945454546,3.802922,5.763342
2024-06-29 10:29:1_vID-3106,2024-06-29 10:29:11,2024-06-29 10:29:11.896000000,2024-06-29 10:29:13,00:00:39.336655,00:00:38.115000,00:00:40.576000,483508,,,,,,,,,,,,warning,danger,-3106,SmallSedanGreen1(Clone)14,1068.921256,17.65149192,587.169876,1067.798696,17.72253328,589.506492,34.72395592,24.23241,50.00001,4.9073962,3.143896,9.31515,2.8538480464,0.2380287,5.206435
2024-06-29 10:29:1_vID-4270,2024-06-29 10:29:13,2024-06-29 10:29:14.195876352,2024-06-29 10:29:15,00:00:41.672969,00:00:40.726000,00:00:42.629000,483508,,,,,,,,,,,,warning,danger,-4270,SmallSedanPurple(Clone)20,1067.183443298969,17.61580164948454,582.7732113402062,1065.462525773196,17.751252989690723,589.8021360824742,29.972839896907217,29.8,30.01077,6.595017206185568,5.61196,9.058348,5.715997175257732,3.167213,7.088394
2024-06-29 10:29:1_vID-778,2024-06-29 10:29:10,2024-06-29 10:29:10.000000000,2024-06-29 10:29:10,00:00:37.280225,00:00:36.991000,00:00:37.576000,483508,,,,,,,,,,,,warning,warning,-778,SmallSedanGreen1(Clone)2,1062.7924516129033,17.616471612903226,583.1448064516129,1065.9745806451613,17.751629677419356,589.5468806451613,26.020538064516128,24.75157,27.61159,5.782435419354838,4.785314,7.248747,5.621045967741935,5.233871,5.771193
2024-06-29 10:29:2_vID-3300,2024-06-29 10:29:27,2024-06-29 10:29:27.000000000,2024-06-29 10:29:27,00:00:54.454688,00:00:54.030000,00:00:54.904000,483508,,,,,,,,,,,,warning,danger,-3300,SmallSedanGreen1(Clone)15,1072.5538222222222,17.704120888888887,595.6671355555555,1066.3298444444445,17.746941777777778,594.66376,49.33761911111112,44.76278,50.00002,6.059115933333333,4.739503,8.964575,10.533566133333332,9.964576,11.05985
2024-06-29 10:29:2_vID-4852,2024-06-29 10:29:21,2024-06-29 10:29:22.186567168,2024-06-29 10:29:24,00:00:49.685059,00:00:48.369000,00:00:51.034000,483508,,,,,,,,,,,,danger,danger,-4852,SmallSedanRed(Clone)23,1068.6636641791047,17.647482537313433,586.6395649253732,1067.7855298507463,17.721028656716417,587.6727253731343,32.24334253731343,23.40204,50.00001,3.9576538432835817,1.937342,9.164795,3.060881403731343,0.5069169,4.811417
2024-06-29 10:29:2_vID-5822,2024-06-29 10:29:26,2024-06-29 10:29:26.160000000,2024-06-29 10:29:27,00:00:53.624560,00:00:53.116000,00:00:54.115000,483508,,,,,,,,,,,,warning,danger,-5822,SmallSedanYellow2(Clone)28,1072.4615,17.707427600000003,592.9852539999999,1066.2148200000001,17.7491712,592.3716919999999,46.2555046,34.64777,50.00001,6.15762166,4.910024,8.991062,9.441915719999999,8.775786,10.09973
2024-06-29 10:29:3_vID-5240,2024-06-29 10:29:34,2024-06-29 10:29:35.017241344,2024-06-29 10:29:36,00:01:02.485250,00:01:01.331000,00:01:03.622000,483508,,,,,,,,,,,,danger,danger,-5240,SmallSedanWhite(Clone)25,1072.3340172413793,17.380685172413795,619.1479594827587,1070.2139655172414,17.296375948275863,617.8029413793104,19.960858275862066,19.86664,20.00015,4.099980512068965,0.7345219,9.507064,10.33447999137931,7.708266,12.51135
2024-06-29 10:29:3_vID-5628,2024-06-29 10:29:33,2024-06-29 10:29:34.346534656,2024-06-29 10:29:35,00:01:01.815514,00:01:00.830000,00:01:02.817000,483508,,,,,,,,,,,,warning,danger,-5628,SmallSedanYellow1(Clone)27,1076.3770495049505,17.474464752475246,614.977294059406,1069.8960792079208,17.34162386138614,616.0145237623763,34.92235099009901,31.06114,38.40951,6.185872633663367,4.978812,9.107001,9.004849633663367,7.323594,11.07277
