row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-29 00:39:0_vID-2136,2024-06-29 00:39:07,2024-06-29 00:39:07.176470528,2024-06-29 00:39:08,00:00:13.834784,00:00:13.327000,00:00:14.324000,501914,,,,,,,,,,,,warning,danger,-2136,SmallSedanYellow2(Clone)9,1075.9379803921568,16.189080392156864,659.4159117647058,1070.0266274509804,16.032850784313727,660.6490607843136,49.89647745098039,49.40006,50.00014,5.9093190784313725,4.401045,9.142678,5.010387274509804,3.355317,6.418902
2024-06-29 00:39:0_vID-4270,2024-06-29 00:39:03,2024-06-29 00:39:05.055555584,2024-06-29 00:39:07,00:00:11.763916,00:00:10.182000,00:00:13.202000,501914,,,,,,,,,,,,danger,danger,-4270,SmallSedanPurple(Clone)20,1071.9072152777778,16.121607569444443,662.5253618055556,1070.0202152777777,16.01457534722222,661.6473597222223,21.873960347222223,17.0,26.73992,3.4917245076388888,0.3995811,7.599771,0.6454663414027777,0.0,4.314773
2024-06-29 00:39:0_vID-5822,2024-06-29 00:39:05,2024-06-29 00:39:05.666666496,2024-06-29 00:39:06,00:00:12.422869,00:00:11.754000,00:00:13.092000,501914,,,,,,,,,,,,warning,danger,-5822,SmallSedanYellow2(Clone)28,1075.9273913043478,16.166706376811593,660.460484057971,1070.020275362319,16.011480579710145,661.6417173913044,40.49095594202898,28.59887,46.95375,6.02310236231884,4.397473,9.299438,0.5274219447826087,0.002254054,2.387379
2024-06-29 00:39:0_vID-972,2024-06-29 00:39:03,2024-06-29 00:39:04.476190464,2024-06-29 00:39:05,00:00:11.157916,00:00:10.182000,00:00:12.005000,501914,,,,,,,,,,,,warning,danger,-972,SmallSedanGreen2(Clone)3,1075.9302976190477,16.172877738095238,660.1530011904762,1070.02,16.01636095238095,661.668825,32.03463404761904,25.0,38.74195,5.88726730952381,4.3967,8.823071,0.5257181814523809,0.0,4.314773
2024-06-29 00:39:1_vID-2718,2024-06-29 00:39:12,2024-06-29 00:39:12.415584256,2024-06-29 00:39:13,00:00:19.056597,00:00:18.298000,00:00:19.829000,501914,,,,,,,,,,,,warning,danger,-2718,SmallSedanBlue2(Clone)12,1076.0704025974026,16.53919727272727,646.0388558441558,1070.1555584415585,16.37545012987013,647.3307064935065,24.94506935064935,24.83334,25.00008,5.914317727272727,4.402184,9.267722,11.376185714285715,10.98787,11.70446
2024-06-29 00:39:2_vID-5434,2024-06-29 00:39:20,2024-06-29 00:39:20.568627456,2024-06-29 00:39:21,00:00:27.279156,00:00:26.778000,00:00:27.787000,501914,,,,,,,,,,,,warning,danger,-5434,SmallSedanYellow1(Clone)26,1076.3547058823528,17.437009019607842,616.9933411764706,1070.9011176470588,17.282202352941177,618.4285098039215,44.27334352941177,39.76988,48.77818,5.711370549019608,3.920952,9.369722,13.803670392156864,13.58536,14.04449
2024-06-29 00:39:3_vID-1748,2024-06-29 00:39:30,2024-06-29 00:39:30.400000000,2024-06-29 00:39:31,00:00:37.013487,00:00:36.231000,00:00:37.792000,501914,,,,,,,,,,,,warning,danger,-1748,SmallSedanWhite(Clone)7,1089.0253500000001,17.627563875,582.7410075,1086.8826999999999,17.5925895,578.69162125,19.0059405,17.56929,20.00156,5.1120776125,2.896715,9.40778,21.534386625,20.81494,22.23337
2024-06-29 00:39:3_vID-1942,2024-06-29 00:39:33,2024-06-29 00:39:34.132812544,2024-06-29 00:39:35,00:00:40.860914,00:00:39.585000,00:00:42.147000,501914,,,,,,,,,,,,warning,danger,-1942,SmallSedanYellow1(Clone)8,1110.6282578125,17.718594921875,570.58376328125,1111.3246015625,17.592283984375,574.94363203125,49.836081015625,49.4,50.00156,5.019103703125,2.794721,9.338796,25.089411328125,23.88533,26.35554
2024-06-29 00:39:3_vID-2524,2024-06-29 00:39:38,2024-06-29 00:39:38.590361344,2024-06-29 00:39:39,00:00:45.351831,00:00:44.515000,00:00:46.159000,501914,,,,,,,,,,,,danger,danger,-2524,OriginalSmallSedan(Clone)11,1139.0056746987952,17.714912650602407,570.4307674698796,1145.172734939759,17.594111927710845,572.4801674698796,49.82759530120482,49.46001,50.0,5.111511879518073,1.404233,9.526476,29.40736,28.6215,30.18177
2024-06-29 00:39:3_vID-3300,2024-06-29 00:39:33,2024-06-29 00:39:33.413043456,2024-06-29 00:39:34,00:00:40.104434,00:00:39.655000,00:00:40.572000,501914,,,,,,,,,,,,danger,danger,-3300,SmallSedanGreen1(Clone)15,1107.4247391304348,17.71561304347826,578.6013869565217,1106.0747391304349,17.592751086956522,575.5210804347827,49.856204347826086,49.45334,50.0,4.501177456521739,1.603046,9.492581,24.338266086956523,23.94613,24.76672
2024-06-29 00:39:3_vID-3882,2024-06-29 00:39:34,2024-06-29 00:39:34.764705792,2024-06-29 00:39:35,00:00:41.373794,00:00:41.037000,00:00:41.701000,501914,,,,,,,,,,,,warning,danger,-3882,SmallSedanGrey(Clone)18,1117.0286470588235,17.71489088235294,582.5592176470589,1114.8931764705883,17.592011470588233,574.5511411764705,20.0,20.0,20.0,7.135653882352941,6.632424,8.468164,25.601816470588236,25.26994,25.9337
2024-06-29 00:39:4_vID-2524,2024-06-29 00:39:40,2024-06-29 00:39:40.450549504,2024-06-29 00:39:41,00:00:47.091615,00:00:46.187000,00:00:47.998000,501914,,,,,,,,,,,,danger,danger,-2524,OriginalSmallSedan(Clone)11,1163.0744065934066,17.739985274725274,570.2632571428571,1159.7705824175825,17.611736483516484,573.2295604395605,49.804181538461535,49.46,50.00001,3.3548867582417583,1.101351,7.102847,31.02676989010989,30.20055,31.83423
2024-06-29 00:39:4_vID-5628,2024-06-29 00:39:41,2024-06-29 00:39:42.822660096,2024-06-29 00:39:45,00:00:49.507201,00:00:47.508000,00:00:51.546000,501914,,,,,,,,,,,,danger,danger,-5628,SmallSedanYellow1(Clone)27,1180.5273940886698,17.756982709359605,570.1660064039409,1181.5077684729063,17.637936403940888,573.3740472906404,49.81793408866995,49.4,50.0,4.471674566502463,1.728933,9.556403,33.246310591133,31.39398,35.14493
2024-06-29 00:39:4_vID-5822,2024-06-29 00:39:41,2024-06-29 00:39:41.684210432,2024-06-29 00:39:42,00:00:48.320447,00:00:47.956000,00:00:48.692000,501914,,,,,,,,,,,,warning,danger,-5822,SmallSedanYellow2(Clone)28,1171.6534210526315,17.753255,578.206297368421,1170.529052631579,17.628683947368422,573.4789078947368,49.87684605263158,49.4,50.00001,5.260786578947368,3.232928,9.134674,32.135745,31.798,32.47553
2024-06-29 00:39:5_vID-5628,2024-06-29 00:39:57,2024-06-29 00:39:58.315789568,2024-06-29 00:39:59,00:01:05.034438,00:01:03.911000,00:01:06.167000,501914,,,,,,,,,,,,warning,warning,-5628,SmallSedanYellow1(Clone)27,1356.43200877193,15.777904035087719,572.2928,1349.8001315789472,15.664724912280702,572.4576438596491,24.754358333333332,11.94573,31.14573,5.278280754385965,4.448368,6.896301,27.495275087719296,23.34892,34.06143
2024-06-29 00:40:0_vID-1942,2024-06-29 00:40:01,2024-06-29 00:40:01.944444416,2024-06-29 00:40:03,00:01:08.618333,00:01:07.726000,00:01:09.520000,501914,,,,,,,,,,,,warning,warning,-1942,SmallSedanYellow1(Clone)8,1375.330811111111,15.674755888888889,570.3709744444444,1372.5771111111112,15.651959555555555,575.3428677777778,0.00017099743,0.0001507599,0.0003460625,4.842470955555555,3.534414,7.012929,21.691563555555554,20.7138,23.03454
2024-06-29 00:40:0_vID-4076,2024-06-29 00:40:04,2024-06-29 00:40:04.455696128,2024-06-29 00:40:05,00:01:11.138290,00:01:10.353000,00:01:11.934000,501914,,,,,,,,,,,,warning,danger,-4076,SmallSedanGrey(Clone)19,1383.3339493670885,15.725430000000001,588.3211569620254,1379.1464810126583,15.663812658227847,587.1782696202531,19.972529873417724,19.86667,20.00986,4.835140759493671,2.394601,9.321913,19.947291518987342,19.67371,20.32028
2024-06-29 00:40:0_vID-5046,2024-06-29 00:40:02,2024-06-29 00:40:02.100000000,2024-06-29 00:40:03,00:01:08.919300,00:01:08.631000,00:01:09.228000,501914,,,,,,,,,,,,warning,warning,-5046,SmallSedanWhite(Clone)24,1379.854,15.674817,569.6364333333333,1374.2967333333333,15.652738,575.9221333333334,0.00015379364666666666,0.0001473871,0.0001597006,6.948444566666667,6.812651,7.250015,21.039672,20.76923,21.50129
2024-06-29 00:40:0_vID-5434,2024-06-29 00:40:00,2024-06-29 00:40:01.579365120,2024-06-29 00:40:03,00:01:08.237103,00:01:06.976000,00:01:09.519000,501914,,,,,,,,,,,,danger,warning,-5434,SmallSedanYellow1(Clone)26,1370.8128730158733,15.674975317460317,570.5127666666666,1370.3648095238093,15.651893888888889,574.864446031746,0.026544506995238096,0.0001474941,3.199712,4.375017896825397,1.97652,8.217859,22.120390476190476,20.71602,23.21223
2024-06-29 00:40:0_vID-5628,2024-06-29 00:40:00,2024-06-29 00:40:00.972602624,2024-06-29 00:40:02,00:01:07.634417,00:01:06.195000,00:01:09.088000,501914,,,,,,,,,,,,danger,warning,-5628,SmallSedanYellow1(Clone)27,1365.9058219178082,15.774996780821919,570.5509595890411,1366.8562534246576,15.652175821917808,574.0482239726027,3.3017020520835616,0.0001600753,11.34573,4.096643897260274,1.801466,9.039986,22.628307671232875,20.8277,23.34663
2024-06-29 00:40:1_vID-3106,2024-06-29 00:40:18,2024-06-29 00:40:18.407407360,2024-06-29 00:40:19,00:01:25.095296,00:01:24.560000,00:01:25.619000,501914,,,,,,,,,,,,warning,danger,-3106,SmallSedanGreen1(Clone)14,1422.995314814815,15.99612425925926,636.7876296296296,1419.693925925926,15.870875555555555,641.8596222222222,29.902469444444446,29.69978,30.00072,5.936725944444444,4.33682,9.390653,23.022616111111113,22.55046,23.49421
2024-06-29 00:40:1_vID-3494,2024-06-29 00:40:19,2024-06-29 00:40:18.999999744,2024-06-29 00:40:19,00:01:25.672354,00:01:25.200000,00:01:26.134000,501914,,,,,,,,,,,,warning,danger,-3494,SmallSedanGreen2(Clone)16,1426.5723333333333,15.958945833333333,637.54306875,1423.0310625,15.871141458333334,643.5696583333333,29.859893749999998,29.48666,30.00632,6.5002923125,5.282128,9.407992,23.53835583333333,23.12069,23.95515
2024-06-29 00:40:2_vID-1554,2024-06-29 00:40:21,2024-06-29 00:40:21.929134080,2024-06-29 00:40:23,00:01:28.599385,00:01:27.329000,00:01:29.869000,501914,,,,,,,,,,,,warning,warning,-1554,SmallSedanRed(Clone)6,1436.9684251968504,15.963213700787403,661.7813685039371,1431.7923385826773,15.875627716535433,658.5918259842521,36.10629188976378,24.91691,47.33048,5.252871322834645,4.10202,7.179279,23.884585511811025,22.8858,24.86985
