row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-27 22:23:4_vID-1942,2024-06-27 22:23:46,2024-06-27 22:23:47.074999808,2024-06-27 22:23:48,00:00:10.792724,00:00:09.972000,00:00:11.592000,306064,,,,,,,,,,,,danger,danger,-1942,SmallSedanYellow1(Clone)8,1071.8977,16.103791875,663.4661812500001,1070.02,16.009290999999997,661.6671975,43.263779875,36.17235,50.00051,4.0505547375,0.399899,9.449995,0.01671200779125,0.0003522424,0.04872275
2024-06-27 22:23:4_vID-3106,2024-06-27 22:23:45,2024-06-27 22:23:46.526315776,2024-06-27 22:23:48,00:00:10.263776,00:00:08.758000,00:00:11.801000,306064,,,,,,,,,,,,warning,warning,-3106,SmallSedanGrey(Clone)14,1075.9086381578948,16.122026842105264,662.3420309210527,1070.02,16.01301835526316,661.6672921052632,13.003767434210527,10.0,16.021,5.185939388157895,4.396203,7.274037,0.28963910187039477,0.0,4.31465
2024-06-27 22:23:4_vID-4076,2024-06-27 22:23:47,2024-06-27 22:23:48.228571392,2024-06-27 22:23:49,00:00:11.898457,00:00:11.219000,00:00:12.596000,306064,,,,,,,,,,,,danger,danger,-4076,SmallSedanYellow2(Clone)19,1071.9009285714285,16.11089542857143,663.1070628571429,1070.02,16.00920714285714,661.66728,49.448139,46.96797,50.0004,3.962162105714286,0.4010696,9.522094,0.0038652954400000003,0.0005007528,0.01307705
2024-06-27 22:23:4_vID-584,2024-06-27 22:23:48,2024-06-27 22:23:48.493150720,2024-06-27 22:23:49,00:00:12.227958,00:00:11.509000,00:00:12.930000,306064,,,,,,,,,,,,warning,danger,-584,SmallSedanBlue2(Clone)1,1075.9154657534245,16.13956301369863,661.6856575342466,1070.02,16.009230684931506,661.6672479452055,38.32015383561644,18.29429,49.99993,5.938928794520548,4.396737,9.129265,0.00253955562739726,0.00041079,0.00692352
2024-06-27 22:24:0_vID-2912,2024-06-27 22:24:04,2024-06-27 22:24:04.662337536,2024-06-27 22:24:06,00:00:28.469220,00:00:27.691000,00:00:29.247000,306064,,,,,,,,,,,,warning,danger,-2912,SmallSedanGreen2(Clone)13,1071.7079610389612,15.79703922077922,682.9489571428571,1075.5483896103894,15.687734025974025,681.413648051948,28.961392727272727,28.80668,29.0001,4.822061753246753,2.389136,9.384862,13.368603506493507,12.8893,13.96676
2024-06-27 22:24:1_vID-3494,2024-06-27 22:24:17,2024-06-27 22:24:17.660000000,2024-06-27 22:24:18,00:00:41.399640,00:00:40.907000,00:00:41.907000,306064,,,,,,,,,,,,warning,danger,-3494,SmallSedanRed(Clone)16,1071.2817,15.6972182,724.595906,1078.6710400000002,15.572805599999999,723.165986,37.60488,33.19489,42.0149,6.74420472,5.867054,8.821933,5.5158606599999995,5.486506,5.549278
2024-06-27 22:24:2_vID-4076,2024-06-27 22:24:28,2024-06-27 22:24:28.645569792,2024-06-27 22:24:29,00:00:52.469152,00:00:51.686000,00:00:53.232000,306064,,,,,,,,,,,,warning,danger,-4076,SmallSedanYellow2(Clone)19,1087.63,15.69696746835443,752.98,1077.9511392405063,15.578466202531645,751.4776569620253,8.071262392405063e-05,7.607593e-05,8.967429e-05,8.507675139240508,8.150574,9.446131,16.41442405063291,15.45774,17.17908
2024-06-27 22:24:3_vID-3688,2024-06-27 22:24:37,2024-06-27 22:24:37.931818240,2024-06-27 22:24:38,00:01:01.619749,00:01:01.171000,00:01:02.047000,306064,,,,,,,,,,,,warning,danger,-3688,SmallSedanWhite(Clone)17,1071.355068181818,15.752292727272726,808.9770340909091,1078.7453409090908,15.623697045454547,807.6523977272726,19.961520681818183,19.86667,20.00001,6.69738125,5.906323,8.648152,27.880845454545454,27.38874,28.36426
2024-06-27 22:24:3_vID-4076,2024-06-27 22:24:30,2024-06-27 22:24:30.000000000,2024-06-27 22:24:30,00:00:53.579249,00:00:53.272000,00:00:53.899000,306064,,,,,,,,,,,,warning,danger,-4076,SmallSedanYellow2(Clone)19,1087.63,15.6969653125,752.98,1078.0439375,15.5784734375,756.694953125,8.33469059375e-05,7.655776e-05,8.876417e-05,8.81632903125,8.36469,9.404488,17.52664875,17.19622,17.91064
2024-06-27 22:24:5_vID-390,2024-06-27 22:24:52,2024-06-27 22:24:52.787500032,2024-06-27 22:24:54,00:01:16.573837,00:01:15.780000,00:01:17.341000,306064,,,,,,,,,,,,danger,danger,-390,OriginalSmallSedan(Clone)0,1075.1559,16.532225750000002,920.076455,1079.2934125,16.456428,918.7890074999999,54.385597374999996,47.6544,60.00018,4.4911809875,1.961673,9.218805,18.87601225,18.74634,19.00687
