row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-27 20:35:2_vID-1942,2024-06-27 20:35:24,2024-06-27 20:35:24.519480576,2024-06-27 20:35:25,00:00:10.322142,00:00:09.541000,00:00:11.087000,899409,,,,,,,,,,,,warning,danger,-1942,SmallSedanYellow1(Clone)8,1075.9324415584415,16.1777312987013,659.9390779220779,1075.853,16.00544,652.7646,1076.003,16.34719,668.064,1070.02,16.00981935064935,661.6671987012987,1070.02,16.00553,661.6656,1070.02,16.02159,661.6683,36.14657441558442,29.30975,42.98322,5.989622714285714,4.396324,9.229711,0.07903121945974026,0.0003522424,0.347583
2024-06-27 20:35:2_vID-778,2024-06-27 20:35:24,2024-06-27 20:35:24.999999744,2024-06-27 20:35:26,00:00:10.780233,00:00:09.870000,00:00:11.673000,899409,,,,,,,,,,,,danger,danger,-778,SmallSedanGreen1(Clone)2,1071.896711111111,16.101787555555553,663.56946,1071.809,15.92906,653.4949,1071.995,16.32837,672.4981,1070.02,16.00905088888889,661.6673233333333,1070.02,16.00554,661.6666,1070.02,16.01,661.6683,38.35892266666667,31.3259,45.39401,4.064046656666666,0.4026558,9.477402,0.031704603397777774,0.0003522424,0.09077194
2024-06-27 20:35:5_vID-1360,2024-06-27 20:35:52,2024-06-27 20:35:53.228915712,2024-06-27 20:35:54,00:00:38.985240,00:00:38.159000,00:00:39.789000,899409,,,,,,,,,,,,danger,danger,-1360,SmallSedanPurple(Clone)5,1071.077469879518,15.70118313253012,773.420213253012,1071.067,15.70086,772.053,1071.118,15.70138,778.493,1073.7720602409638,15.578038795180722,774.1323843373494,1073.393,15.57772,768.1975,1074.285,15.57828,780.2301,14.447774218326746,4.593465e-05,40.0,3.9841204337349403,1.27855,9.272465,26.480700240963852,25.43722,27.48809
2024-06-27 20:35:5_vID-390,2024-06-27 20:35:53,2024-06-27 20:35:53.890909184,2024-06-27 20:35:55,00:00:39.654881,00:00:38.577000,00:00:40.750000,899409,,,,,,,,,,,,danger,danger,-390,OriginalSmallSedan(Clone)0,1071.1265272727273,15.700788727272727,779.6880518181819,1071.125,15.70032,779.4719,1071.141,15.70118,781.561,1073.7247818181818,15.577891181818181,779.1213036363636,1073.385,15.57762,771.0418,1074.809,15.57827,787.2212,3.737991787589327,1.231349e-06,35.09745,3.750451526363636,0.785543,9.407004,27.113262636363636,25.95362,27.809
2024-06-27 20:35:5_vID-584,2024-06-27 20:35:54,2024-06-27 20:35:55.011235840,2024-06-27 20:35:56,00:00:40.785517,00:00:39.914000,00:00:41.670000,899409,,,,,,,,,,,,warning,danger,-584,SmallSedanBlue2(Clone)1,1075.1064943820224,15.701093258426967,778.0860146067415,1075.016,15.69218,770.0638,1075.152,15.71415,783.2076,1074.9740337078651,15.579597528089888,787.5253988764046,1073.385,15.57762,780.9956,1076.97,15.58385,794.0748,27.00293640449438,12.88501,42.45937,8.008018831460674,6.481158,9.553697,27.903453033707862,27.57045,28.65935
2024-06-27 20:35:5_vID-778,2024-06-27 20:35:51,2024-06-27 20:35:51.940740608,2024-06-27 20:35:53,00:00:37.724237,00:00:36.366000,00:00:39.078000,899409,,,,,,,,,,,,danger,danger,-778,SmallSedanGreen1(Clone)2,1071.024,15.701400518518518,766.5118,1071.024,15.7014,766.5118,1071.024,15.70141,766.5118,1074.4177111111112,15.57834614814815,765.233077037037,1073.687,15.57799,756.1946,1074.821,15.57849,774.6775,5.1712674518518516e-05,4.545282e-05,5.792692e-05,4.620691674074074,1.898433,9.494446,24.873313703703705,23.14291,26.5854
2024-06-27 20:36:0_vID-2136,2024-06-27 20:36:07,2024-06-27 20:36:08.142857216,2024-06-27 20:36:09,00:00:53.895881,00:00:53.050000,00:00:54.718000,899409,,,,,,,,,,,,warning,warning,-2136,SmallSedanYellow2(Clone)9,1090.518119047619,16.579395,906.0775892857143,1087.03,16.56089,905.8621,1094.269,16.58993,906.1994,1084.1720357142858,16.457719880952382,907.9867630952381,1080.225,16.45502,900.458,1090.244,16.54677,913.839,15.714322023809524,14.05429,17.37436,6.209671904761905,5.743318,7.190987,37.7927755952381,37.09509,38.74779
2024-06-27 20:36:0_vID-584,2024-06-27 20:36:01,2024-06-27 20:36:03.841269760,2024-06-27 20:36:07,00:00:49.621466,00:00:46.478000,00:00:52.758000,899409,,,,,,,,,,,,danger,danger,-584,SmallSedanBlue2(Clone)1,1075.7814063492062,16.351472095238094,864.0386295238096,1075.477,15.86867,824.8842,1075.959,16.57553,886.9824,1078.1513365079363,16.25062615873016,865.7534565079366,1076.742,15.8666,835.4282,1079.717,16.4573,897.285,35.63341301759619,0.0006939452,50.0001,3.7503380466666667,0.4273971,9.559596,35.629350476190474,33.28459,38.37433
2024-06-27 20:36:2_vID-778,2024-06-27 20:36:22,2024-06-27 20:36:22.515151360,2024-06-27 20:36:23,00:01:08.286424,00:01:07.963000,00:01:08.603000,899409,,,,,,,,,,,,warning,warning,-778,SmallSedanGreen1(Clone)2,1225.253303030303,16.053926363636364,987.6108515151516,1225.088,15.83997,983.1809,1225.419,16.26632,992.0406,1219.7898787878787,15.877773636363637,991.5455909090908,1216.707,15.77774,991.1653,1222.816,15.90219,991.715,49.93152272727273,49.48669,50.00005,5.863575666666667,5.268991,6.912158,34.585013030303024,34.12533,35.60012
2024-06-27 20:36:3_vID-778,2024-06-27 20:36:37,2024-06-27 20:36:38.086956544,2024-06-27 20:36:39,00:01:23.895978,00:01:22.509000,00:01:25.265000,899409,,,,,,,,,,,,danger,warning,-778,SmallSedanGreen1(Clone)2,1227.4820289855072,17.803927826086955,927.8818384057971,1227.452,17.80354,925.1069,1227.585,17.80502,928.6855,1224.4306304347826,17.67196572463768,930.9248492753622,1223.975,17.64852,924.715,1224.864,17.68187,936.8033,4.671507502605797,0.0001510811,14.01419,3.292776260869565,1.856478,7.021824,15.915663768115943,14.76903,16.86558
2024-06-27 20:36:4_vID-778,2024-06-27 20:36:40,2024-06-27 20:36:40.722689024,2024-06-27 20:36:42,00:01:26.465579,00:01:25.306000,00:01:27.647000,899409,,,,,,,,,,,,warning,warning,-778,SmallSedanGreen1(Clone)2,1228.664781512605,17.75900504201681,918.5586848739496,1227.588,17.67928,910.9503,1232.07,17.82198,925.0283,1224.2982184873952,17.683300756302522,919.8337109243697,1223.833,17.68083,915.4114,1224.853,17.68491,924.6219,23.14119025210084,14.16819,32.14934,3.2418180840336133,2.14542,6.985273,14.214048823529412,13.36309,16.79623
2024-06-27 20:37:1_vID-1554,2024-06-27 20:37:11,2024-06-27 20:37:11.068182016,2024-06-27 20:37:12,00:01:56.897840,00:01:56.459000,00:01:57.322000,899409,,,,,,,,,,,,warning,danger,-1554,SmallSedanRed(Clone)6,1230.0648863636363,13.099003409090908,761.4817681818182,1229.685,13.02738,759.1528,1230.301,13.16374,763.8242,1223.5013636363635,13.017767500000001,763.970559090909,1222.608,13.01458,759.8633,1224.389,13.02337,768.033,19.787135227272728,19.38403,20.00874,6.448894999999999,5.424084,8.839847,34.993188636363634,34.44172,35.53399
2024-06-27 20:37:1_vID-1748,2024-06-27 20:37:10,2024-06-27 20:37:10.607843072,2024-06-27 20:37:11,00:01:56.388646,00:01:55.901000,00:01:56.877000,899409,,,,,,,,,,,,warning,danger,-1748,SmallSedanWhite(Clone)7,1230.409274509804,13.141084509803921,766.5862235294118,1230.295,13.12349,763.8184,1230.497,13.15216,769.3551,1224.5516470588234,13.02298568627451,768.7660098039216,1223.525,13.01704,764.0781,1225.519,13.03495,773.4088,19.96238117647059,19.86667,20.00004,6.050514764705882,4.629344,9.214112,34.3469168627451,33.74771,34.98481
2024-06-27 20:37:1_vID-1942,2024-06-27 20:37:13,2024-06-27 20:37:13.435897344,2024-06-27 20:37:14,00:01:59.228256,00:01:58.853000,00:01:59.605000,899409,,,,,,,,,,,,warning,danger,-1942,SmallSedanYellow1(Clone)8,1230.215153846154,13.11935358974359,739.2573871794872,1229.98,13.05622,737.6904,1230.359,13.1696,741.066,1222.909846153846,13.03447641025641,741.5102282051282,1222.162,13.01274,738.0309,1223.192,13.10473,745.1347,16.049144871794873,12.78009,19.39743,6.7091784871794875,5.805936,8.984234,34.57162846153846,33.65457,35.37291
