row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-27 23:13:2_vID-2718,2024-06-27 23:13:25,2024-06-27 23:13:25.969999872,2024-06-27 23:13:27,00:00:10.866120,00:00:09.868000,00:00:11.846000,191416,,,,,,,,,,,,warning,danger,-2718,SmallSedanGreen1(Clone)12,1075.93222,16.1769887,659.974978,1075.853,16.00512,652.6763,1076.004,16.34894,668.0704,1070.02,16.0108977,661.667466,1070.02,16.00887,661.6654,1070.02,16.01681,661.6691,27.9469708,23.62127,32.57368,5.98542646,4.396436,9.303853,0.07169122807,0.001059957,0.3111679
2024-06-27 23:13:2_vID-3300,2024-06-27 23:13:24,2024-06-27 23:13:25.441176320,2024-06-27 23:13:26,00:00:10.343921,00:00:09.222000,00:00:11.371000,191416,,,,,,,,,,,,danger,danger,-3300,SmallSedanPurple(Clone)15,1071.9067647058823,16.120598921568625,662.5499931372549,1071.828,15.9554,653.52,1071.995,16.32608,670.5864,1070.02,16.01545156862745,661.6673352941176,1070.02,15.97631,661.6642,1070.02,16.14,661.67,30.365422450980393,25.0,35.72441,3.4427044401960787,0.3992661,7.599771,0.44059071395098043,0.0,4.314773
2024-06-27 23:13:2_vID-4076,2024-06-27 23:13:29,2024-06-27 23:13:29.000000000,2024-06-27 23:13:29,00:00:14.374499,00:00:14.365000,00:00:14.384000,191416,,,,,,,,,,,,warning,danger,-4076,SmallSedanYellow2(Clone)19,1076.0124999999998,16.37525,651.76985,1076.012,16.37366,651.7115,1076.013,16.37684,651.8282,1070.02,16.035055,660.5649,1070.02,16.03473,660.5522,1070.02,16.03538,660.5776,20.993589999999998,20.98733,20.99985,9.148178999999999,9.089094,9.207264,4.5391325,4.505651,4.572614
2024-06-27 23:13:2_vID-584,2024-06-27 23:13:24,2024-06-27 23:13:25.278481152,2024-06-27 23:13:26,00:00:10.111189,00:00:09.222000,00:00:10.899000,191416,,,,,,,,,,,,warning,warning,-584,SmallSedanBlue2(Clone)1,1075.9079367088607,16.11910987341772,662.450606329114,1075.853,16.00545,657.2992,1075.959,16.22691,668.0807,1070.02,16.016714050632913,661.667229113924,1070.02,15.97631,661.6642,1070.02,16.14,661.67,24.839738227848102,21.5,28.18872,5.185443506329114,4.396793,7.168814,0.5603554258860759,0.0,4.314773
2024-06-27 23:13:2_vID-972,2024-06-27 23:13:28,2024-06-27 23:13:28.980769280,2024-06-27 23:13:29,00:00:13.887865,00:00:13.376000,00:00:14.384000,191416,,,,,,,,,,,,warning,danger,-972,SmallSedanGreen2(Clone)3,1075.9788076923078,16.285921923076923,655.2185365384614,1075.951,16.21559,652.4261,1076.007,16.35707,658.1071,1070.02,16.02480576923077,661.0247576923077,1070.02,16.01599,660.5522,1070.02,16.03538,661.3107,20.03303173076923,18.97084,21.00002,6.938267192307692,4.917446,9.218731,2.6245367653846157,0.4843579,4.572614
2024-06-27 23:13:3_vID-4076,2024-06-27 23:13:30,2024-06-27 23:13:30.510204160,2024-06-27 23:13:31,00:00:15.389418,00:00:14.407000,00:00:16.363000,191416,,,,,,,,,,,,warning,danger,-4076,SmallSedanYellow2(Clone)19,1075.956581632653,16.230940408163264,657.5489887755102,1075.902,16.10457,651.9415,1076.011,16.37057,663.1491,1070.0267959183675,16.075435816326532,658.8138418367347,1070.02,16.03603,656.747,1070.036,16.12488,660.5263,20.795507857142855,20.34034,21.00016,5.871707551020408,4.421187,8.973873,6.993962928571428,4.638967,8.724782
2024-06-27 23:13:3_vID-972,2024-06-27 23:13:30,2024-06-27 23:13:30.169491456,2024-06-27 23:13:31,00:00:14.999220,00:00:14.407000,00:00:15.584000,191416,,,,,,,,,,,,warning,warning,-972,SmallSedanGreen2(Clone)3,1075.9168305084745,16.137063559322034,661.6019389830509,1075.883,16.06619,658.2234,1075.95,16.21282,664.9761,1070.0237966101695,16.0568193220339,659.5960864406779,1070.02,16.03603,658.5156,1070.027,16.08239,660.5263,20.957082033898306,20.86003,21.00008,5.185334016949152,4.410733,7.219604,6.219021525423729,4.638967,7.512846
2024-06-27 23:13:5_vID-1554,2024-06-27 23:13:58,2024-06-27 23:13:58.727272704,2024-06-27 23:13:59,00:00:43.518969,00:00:43.185000,00:00:43.854000,191416,,,,,,,,,,,,warning,danger,-1554,SmallSedanRed(Clone)6,1072.3952727272729,17.535205454545455,612.7160515151515,1072.352,17.43996,608.283,1072.438,17.61432,617.1508,1079.8035454545454,17.43381878787879,611.8392818181818,1079.63,17.40823,610.6108,1080.002,17.46227,613.0898,49.91089515151515,49.4001,50.00027,6.654418636363636,5.85816,8.565029,14.014817878787879,13.4312,14.59934
2024-06-27 23:13:5_vID-3882,2024-06-27 23:13:52,2024-06-27 23:13:52.129629696,2024-06-27 23:13:53,00:00:36.989296,00:00:36.455000,00:00:37.534000,191416,,,,,,,,,,,,warning,danger,-3882,SmallSedanYellow1(Clone)18,1072.5268518518517,17.68924962962963,599.279462962963,1072.455,17.63767,591.9417,1072.593,17.71154,606.6187,1078.2263148148147,17.58237574074074,597.1937037037037,1077.373,17.58116,596.8847,1079.039,17.58294,597.6103,49.864,49.19627,50.00008,5.9568175,4.390851,9.405813,6.209832555555556,6.161597,6.266449
2024-06-27 23:14:1_vID-2330,2024-06-27 23:14:14,2024-06-27 23:14:15.529850624,2024-06-27 23:14:17,00:01:00.400044,00:00:59.107000,00:01:01.735000,191416,,,,,,,,,,,,collision,danger,-2330,OriginalSmallSedan(Clone)10,1079.4716791044775,15.628956343283582,748.9987164179104,1068.215,15.56903,748.9543,1089.629,15.73741,749.0274,1078.6411044776119,15.579098134328358,747.2084141791045,1076.378,15.56059,742.39,1081.328,15.59289,748.6776,29.838991268656716,18.78595,50.30584,2.5181600118656715,0.0,9.010919,13.469508716417911,6.60083,43.10247
